season	week	match	map	half	player	score	team	grabs	pops	drops	hold	captures	prevent	ndpops	returns	tags	pups	minutes	goregrab	longholds	goodhandoff	handoff	coregrab	retinbase	nrtags	holdagainst	pupscomp	pm	quickret	flaccids	gohandoff	keyret	saves	cohandoff	capspm	holdpm	grabspm	score%	holdpgrab	spark%	flcd%	tagspm	retpm	prepm	hapm	prepret	prepha	rib%	qr%	nrtpm	kd	kf	pup%
12	4	MAC//MBNH	Transilio	2	Mr. Hat	32	MBNH	13	13	11	135	2	23	2	4	5	1	10	4	2	4	5	2	0	1	350	27	1	0	1	1	0	0	0	0.2	13.5	1.3	0.15384615384615385	10.384615384615385	0.8	0.07692307692307693	0.5	0.4	2.3	35	5.75	0.06571428571428571	0	0	0.1	0.38461538461538464	0	0.037037037037037035
12	4	MAC//MBNH	Transilio	2	SIDE	49	MBNH	4	7	3	38	0	103	4	12	19	5	10	3	1	1	2	0	2	7	370	27	-1	2	1	0	1	0	0	0	3.8	0.4	0	9.5	0.5	0.25	1.9	1.2	10.3	37	8.583333333333334	0.27837837837837837	0.16666666666666666	0.16666666666666666	0.7	2.7142857142857144	1	0.18518518518518517
12	4	MAC//MBNH	Transilio	2	swerve?	49	MBNH	9	10	7	111	2	90	3	10	13	3	10	4	2	3	5	0	4	3	350	27	1	4	1	0	0	0	0	0.2	11.1	0.9	0.2222222222222222	12.333333333333334	0.6	0.1111111111111111	1.3	1	9	35	9	0.2571428571428571	0.4	0.4	0.3	1.3	0	0.1111111111111111
12	4	MAC//MBNH	Transilio	2	young savage	42	MBNH	5	10	5	45	0	147	5	14	14	3	10	3	0	1	1	0	3	0	350	27	1	2	1	1	2	1	0	0	4.5	0.5	0	9	1	0.2	1.4	1.4	14.7	35	10.5	0.42	0.21428571428571427	0.14285714285714285	0	1.4	0	0.1111111111111111
12	4	MHGW//MMBM	Scorpio	1	YAC	37	MHGW	15	14	14	68	1	60	0	9	9	2	10	6	0	4	5	0	3	0	283	27	1	3	8	0	0	0	0	0.1	6.8	1.5	0.06666666666666667	4.533333333333333	0.8	0.5333333333333333	0.9	0.9	6	28.3	6.666666666666667	0.21201413427561838	0.3333333333333333	0.3333333333333333	0	0.6428571428571429	0	0.07407407407407407
12	4	MHGW//MMBM	Scorpio	1	Ball God	38	MHGW	18	16	16	169	2	20	0	2	2	2	10	5	1	3	4	1	1	0	283	27	1	0	3	3	0	0	0	0.2	16.9	1.8	0.1111111111111111	9.38888888888889	0.75	0.16666666666666666	0.2	0.2	2	28.3	10	0.0706713780918728	0.5	0	0	0.125	0	0.07407407407407407
12	4	MHGW//MMBM	Scorpio	1	Neon	44	MHGW	5	8	5	21	0	154	3	12	20	5	10	2	0	2	2	0	3	8	283	27	1	3	3	0	1	0	0	0	2.1	0.5	0	4.2	1	0.6	2	1.2	15.4	28.3	12.833333333333334	0.5441696113074205	0.25	0.25	0.8	2.5	0	0.18518518518518517
12	4	MHGW//MMBM	Scorpio	1	Genesis	36	MMBM	6	7	6	30	0	137	1	10	11	5	10	1	0	0	1	0	4	1	303	27	-1	5	3	0	1	0	0	0	3	0.6	0	5	0	0.5	1.1	1	13.7	30.3	13.7	0.4521452145214521	0.4	0.5	0.1	1.5714285714285714	0	0.18518518518518517
12	4	MHGW//MMBM	Scorpio	1	Iblis	39	MMBM	7	11	7	54	0	152	4	16	16	3	10	2	1	2	2	0	7	0	303	27	-1	7	4	0	0	0	0	0	5.4	0.7	0	7.714285714285714	1	0.5714285714285714	1.6	1.6	15.2	30.3	9.5	0.5016501650165016	0.4375	0.4375	0	1.4545454545454546	0	0.1111111111111111
12	4	MHGW//MMBM	Scorpio	1	Apopalypse	26	MMBM	13	15	12	85	1	30	3	4	4	1	10	4	1	6	6	0	0	0	303	27	-1	0	3	1	0	0	0	0.1	8.5	1.3	0.07692307692307693	6.538461538461538	1	0.23076923076923078	0.4	0.4	3	30.3	7.5	0.09900990099009901	0	0	0	0.26666666666666666	0	0.037037037037037035
12	4	MHGW//MMBM	Scorpio	1	np	38	MHGW	4	8	4	45	0	115	4	12	12	4	10	0	1	1	1	0	7	0	283	27	1	6	1	0	0	0	0	0	4.5	0.4	0	11.25	1	0.25	1.2	1.2	11.5	28.3	9.583333333333334	0.40636042402826855	0.5833333333333334	0.5	0	1.5	0	0.14814814814814814
12	4	MHGW//MMBM	Scorpio	1	bright	41	MMBM	11	14	10	114	1	23	4	7	11	5	10	4	1	2	5	1	1	4	303	27	-1	3	2	1	0	0	0	0.1	11.4	1.1	0.09090909090909091	10.363636363636363	0.4	0.18181818181818182	1.1	0.7	2.3	30.3	3.2857142857142856	0.07590759075907591	0.14285714285714285	0.42857142857142855	0.4	0.7857142857142857	0	0.18518518518518517
12	4	MHGW//MMBM	Scorpio	2	YAC	33	MHGW	12	12	11	83	1	54	1	6	6	2	10	6	0	5	5	1	1	0	297	27	2	0	3	1	0	0	0	0.1	8.3	1.2	0.08333333333333333	6.916666666666667	1	0.25	0.6	0.6	5.4	29.7	9	0.18181818181818182	0.16666666666666666	0	0	0.5	0	0.07407407407407407
12	4	MHGW//MMBM	Scorpio	2	Ball God	44	MHGW	17	18	15	124	2	9	3	3	4	2	10	6	1	6	6	1	0	1	297	27	2	0	3	0	0	0	0	0.2	12.4	1.7	0.11764705882352941	7.294117647058823	1	0.17647058823529413	0.4	0.3	0.9	29.7	3	0.030303030303030304	0	0	0.1	0.2222222222222222	0	0.07407407407407407
12	4	MHGW//MMBM	Scorpio	2	Neon	52	MHGW	8	9	7	63	0	134	2	15	18	6	10	2	0	2	2	0	4	3	297	27	2	4	1	1	1	1	0	0	6.3	0.8	0	7.875	1	0.125	1.8	1.5	13.4	29.7	8.933333333333334	0.4511784511784512	0.26666666666666666	0.26666666666666666	0.3	2	1	0.2222222222222222
12	4	MHGW//MMBM	Scorpio	2	bright	36	MMBM	19	19	18	169	1	21	1	2	4	5	10	5	2	5	7	0	0	2	295	27	-2	0	2	1	0	0	0	0.1	16.9	1.9	0.05263157894736842	8.894736842105264	0.7142857142857143	0.10526315789473684	0.4	0.2	2.1	29.5	10.5	0.0711864406779661	0	0	0.2	0.21052631578947367	0	0.18518518518518517
12	4	MHGW//MMBM	Scorpio	2	Genesis	42	MMBM	4	6	3	14	0	162	3	11	14	4	10	2	0	1	1	0	4	3	295	27	-2	4	1	0	0	0	0	0	1.4	0.4	0	3.5	1	0.25	1.4	1.1	16.2	29.5	14.727272727272727	0.5491525423728814	0.36363636363636365	0.36363636363636365	0.3	2.3333333333333335	1	0.14814814814814814
12	4	MHGW//MMBM	Scorpio	2	Iblis	41	MMBM	3	10	3	16	0	165	7	19	19	2	10	3	0	0	0	0	5	0	295	27	-2	4	2	0	0	0	0	0	1.6	0.3	0	5.333333333333333	0	0.6666666666666666	1.9	1.9	16.5	29.5	8.68421052631579	0.559322033898305	0.2631578947368421	0.21052631578947367	0	1.9	0	0.07407407407407407
12	4	MHGW//MMBM	Scorpio	2	np	37	MHGW	4	7	4	25	0	148	3	11	13	4	10	3	0	1	2	0	1	2	297	27	2	2	1	0	1	0	0	0	2.5	0.4	0	6.25	0.5	0.25	1.3	1.1	14.8	29.7	13.454545454545455	0.4983164983164983	0.09090909090909091	0.18181818181818182	0.2	1.8571428571428572	0	0.14814814814814814
12	4	MHGW//MMBM	Scorpio	2	Apopalypse	15	MMBM	12	13	12	98	0	31	1	3	3	2	10	4	0	6	6	0	0	0	295	27	-2	0	1	0	0	0	0	0	9.8	1.2	0	8.166666666666666	1	0.08333333333333333	0.3	0.3	3.1	29.5	10.333333333333334	0.10508474576271186	0	0	0	0.23076923076923078	0	0.07407407407407407
12	4	MHGW//MMBM	Transilio	1	YAC	37	MHGW	15	14	14	68	1	60	0	9	9	2	10	6	0	4	5	0	3	0	283	27	1	3	8	0	0	0	0	0.1	6.8	1.5	0.06666666666666667	4.533333333333333	0.8	0.5333333333333333	0.9	0.9	6	28.3	6.666666666666667	0.21201413427561838	0.3333333333333333	0.3333333333333333	0	0.6428571428571429	0	0.07407407407407407
12	4	MHGW//MMBM	Transilio	1	Ball God	38	MHGW	18	16	16	169	2	20	0	2	2	2	10	5	1	3	4	1	1	0	283	27	1	0	3	3	0	0	0	0.2	16.9	1.8	0.1111111111111111	9.38888888888889	0.75	0.16666666666666666	0.2	0.2	2	28.3	10	0.0706713780918728	0.5	0	0	0.125	0	0.07407407407407407
12	4	MHGW//MMBM	Transilio	1	Neon	44	MHGW	5	8	5	21	0	154	3	12	20	5	10	2	0	2	2	0	3	8	283	27	1	3	3	0	1	0	0	0	2.1	0.5	0	4.2	1	0.6	2	1.2	15.4	28.3	12.833333333333334	0.5441696113074205	0.25	0.25	0.8	2.5	0	0.18518518518518517
12	4	MHGW//MMBM	Transilio	1	Genesis	36	MMBM	6	7	6	30	0	137	1	10	11	5	10	1	0	0	1	0	4	1	303	27	-1	5	3	0	1	0	0	0	3	0.6	0	5	0	0.5	1.1	1	13.7	30.3	13.7	0.4521452145214521	0.4	0.5	0.1	1.5714285714285714	0	0.18518518518518517
12	4	MHGW//MMBM	Transilio	1	Iblis	39	MMBM	7	11	7	54	0	152	4	16	16	3	10	2	1	2	2	0	7	0	303	27	-1	7	4	0	0	0	0	0	5.4	0.7	0	7.714285714285714	1	0.5714285714285714	1.6	1.6	15.2	30.3	9.5	0.5016501650165016	0.4375	0.4375	0	1.4545454545454546	0	0.1111111111111111
12	4	MHGW//MMBM	Transilio	1	Apopalypse	26	MMBM	13	15	12	85	1	30	3	4	4	1	10	4	1	6	6	0	0	0	303	27	-1	0	3	1	0	0	0	0.1	8.5	1.3	0.07692307692307693	6.538461538461538	1	0.23076923076923078	0.4	0.4	3	30.3	7.5	0.09900990099009901	0	0	0	0.26666666666666666	0	0.037037037037037035
12	4	MHGW//MMBM	Transilio	1	np	38	MHGW	4	8	4	45	0	115	4	12	12	4	10	0	1	1	1	0	7	0	283	27	1	6	1	0	0	0	0	0	4.5	0.4	0	11.25	1	0.25	1.2	1.2	11.5	28.3	9.583333333333334	0.40636042402826855	0.5833333333333334	0.5	0	1.5	0	0.14814814814814814
12	4	MHGW//MMBM	Transilio	1	bright	41	MMBM	11	14	10	114	1	23	4	7	11	5	10	4	1	2	5	1	1	4	303	27	-1	3	2	1	0	0	0	0.1	11.4	1.1	0.09090909090909091	10.363636363636363	0.4	0.18181818181818182	1.1	0.7	2.3	30.3	3.2857142857142856	0.07590759075907591	0.14285714285714285	0.42857142857142855	0.4	0.7857142857142857	0	0.18518518518518517
12	4	MHGW//MMBM	Transilio	2	YAC	33	MMBM	12	12	11	83	1	54	1	6	6	2	10	6	0	5	5	1	1	0	297	27	2	0	3	1	0	0	0	0.1	8.3	1.2	0.08333333333333333	6.916666666666667	1	0.25	0.6	0.6	5.4	29.7	9	0.18181818181818182	0.16666666666666666	0	0	0.5	0	0.07407407407407407
12	4	MHGW//MMBM	Transilio	2	Ball God	44	MMBM	17	18	15	124	2	9	3	3	4	2	10	6	1	6	6	1	0	1	297	27	2	0	3	0	0	0	0	0.2	12.4	1.7	0.11764705882352941	7.294117647058823	1	0.17647058823529413	0.4	0.3	0.9	29.7	3	0.030303030303030304	0	0	0.1	0.2222222222222222	0	0.07407407407407407
12	4	MHGW//MMBM	Transilio	2	Neon	52	MMBM	8	9	7	63	0	134	2	15	18	6	10	2	0	2	2	0	4	3	297	27	2	4	1	1	1	1	0	0	6.3	0.8	0	7.875	1	0.125	1.8	1.5	13.4	29.7	8.933333333333334	0.4511784511784512	0.26666666666666666	0.26666666666666666	0.3	2	1	0.2222222222222222
12	4	MHGW//MMBM	Transilio	2	bright	36	MMBM	19	19	18	169	1	21	1	2	4	5	10	5	2	5	7	0	0	2	295	27	-2	0	2	1	0	0	0	0.1	16.9	1.9	0.05263157894736842	8.894736842105264	0.7142857142857143	0.10526315789473684	0.4	0.2	2.1	29.5	10.5	0.0711864406779661	0	0	0.2	0.21052631578947367	0	0.18518518518518517
12	4	MHGW//MMBM	Transilio	2	Genesis	42	MMBM	4	6	3	14	0	162	3	11	14	4	10	2	0	1	1	0	4	3	295	27	-2	4	1	0	0	0	0	0	1.4	0.4	0	3.5	1	0.25	1.4	1.1	16.2	29.5	14.727272727272727	0.5491525423728814	0.36363636363636365	0.36363636363636365	0.3	2.3333333333333335	1	0.14814814814814814
12	4	MHGW//MMBM	Transilio	2	Iblis	41	MMBM	3	10	3	16	0	165	7	19	19	2	10	3	0	0	0	0	5	0	295	27	-2	4	2	0	0	0	0	0	1.6	0.3	0	5.333333333333333	0	0.6666666666666666	1.9	1.9	16.5	29.5	8.68421052631579	0.559322033898305	0.2631578947368421	0.21052631578947367	0	1.9	0	0.07407407407407407
12	4	MHGW//MMBM	Transilio	2	np	37	MMBM	4	7	4	25	0	148	3	11	13	4	10	3	0	1	2	0	1	2	297	27	2	2	1	0	1	0	0	0	2.5	0.4	0	6.25	0.5	0.25	1.3	1.1	14.8	29.7	13.454545454545455	0.4983164983164983	0.09090909090909091	0.18181818181818182	0.2	1.8571428571428572	0	0.14814814814814814
12	4	MHGW//MMBM	Transilio	2	Apopalypse	15	MMBM	12	13	12	98	0	31	1	3	3	2	10	4	0	6	6	0	0	0	295	27	-2	0	1	0	0	0	0	0	9.8	1.2	0	8.166666666666666	1	0.08333333333333333	0.3	0.3	3.1	29.5	10.333333333333334	0.10508474576271186	0	0	0	0.23076923076923078	0	0.07407407407407407
12	5	MLC//MHGW	Transilio	1	Ball God	33	1	19	19	17	161	2	16	2	2	2	0	10	2	1	7	7	0	1	0	209	27	0	1	3	2	0	0	0	0.2	16.1	1.9	0.10526315789473684	8.473684210526315	1	0.15789473684210525	0.2	0.2	1.6	20.9	8	0.07655502392344497	0.5	0.5	0	0.10526315789473684	0	0
12	5	MLC//MHGW	Transilio	1	danisk	26	2	15	14	13	111	1	13	1	2	4	2	10	5	2	2	4	1	0	2	282	27	0	0	3	1	0	0	0	0.1	11.1	1.5	0.06666666666666667	7.4	0.5	0.2	0.4	0.2	1.3	28.2	6.5	0.04609929078014184	0	0	0.2	0.2857142857142857	1	0.07407407407407407
12	5	MLC//MHGW	Transilio	1	#Frozen	36	2	12	15	10	48	2	12	5	6	8	4	10	3	0	3	4	0	0	2	282	27	0	0	2	0	0	0	0	0.2	4.8	1.2	0.16666666666666666	4	0.75	0.16666666666666666	0.8	0.6	1.2	28.2	2	0.0425531914893617	0	0	0.2	0.5333333333333333	0	0.14814814814814814
12	5	MLC//MHGW	Transilio	1	Fatal	43	2	5	6	5	44	0	162	1	16	19	4	10	1	1	1	2	0	7	3	282	27	0	4	1	0	0	0	0	0	4.4	0.5	0	8.8	0.5	0.2	1.9	1.6	16.2	28.2	10.125	0.574468085106383	0.4375	0.25	0.3	3.1666666666666665	0	0.14814814814814814
12	5	MLC//MHGW	Transilio	1	CB13	46	2	3	6	3	6	0	168	3	16	17	7	10	1	0	0	0	0	9	1	282	27	0	6	2	1	0	0	0	0	0.6	0.3	0	2	0	0.6666666666666666	1.7	1.6	16.8	28.2	10.5	0.5957446808510638	0.5625	0.375	0.1	2.8333333333333335	0	0.25925925925925924
12	5	MLC//MHGW	Transilio	1	Neon	37	1	5	9	5	17	0	196	4	10	10	4	10	2	0	0	1	0	4	0	209	27	0	4	2	0	0	0	0	0	1.7	0.5	0	3.4	0	0.4	1	1	19.6	20.9	19.6	0.937799043062201	0.4	0.4	0	1.1111111111111112	0	0.14814814814814814
12	5	MLC//MHGW	Transilio	1	np	43	1	5	7	5	43	0	188	2	14	16	4	10	4	0	0	1	0	4	2	209	27	0	2	2	1	0	0	0	0	4.3	0.5	0	8.6	0	0.4	1.6	1.4	18.8	20.9	13.428571428571429	0.8995215311004785	0.2857142857142857	0.14285714285714285	0.2	2.2857142857142856	0	0.14814814814814814
12	5	MLC//MHGW	Transilio	1	YAC	37	1	16	17	14	61	1	24	3	5	11	2	10	6	0	5	7	0	2	6	209	27	0	1	3	1	0	0	1	0.1	6.1	1.6	0.0625	3.8125	0.7142857142857143	0.1875	1.1	0.5	2.4	20.9	4.8	0.11483253588516747	0.4	0.2	0.6	0.6470588235294118	1	0.07407407407407407
12	5	MLC//MHGW	Transilio	2	Ball God	29	MHGW	19	23	18	134	1	33	5	6	6	1	10	3	1	5	7	1	3	0	273	27	-1	1	5	1	0	0	0	0.1	13.4	1.9	0.05263157894736842	7.052631578947368	0.7142857142857143	0.2631578947368421	0.6	0.6	3.3	27.3	5.5	0.12087912087912088	0.5	0.16666666666666666	0	0.2608695652173913	0	0.037037037037037035
12	5	MLC//MHGW	Transilio	2	YAC	33	MHGW	10	13	10	89	0	49	3	8	8	2	10	5	1	2	4	0	2	0	273	27	-1	2	1	0	0	0	0	0	8.9	1	0	8.9	0.5	0.1	0.8	0.8	4.9	27.3	6.125	0.1794871794871795	0.25	0.25	0	0.6153846153846154	0	0.07407407407407407
12	5	MLC//MHGW	Transilio	2	Neon	46	MHGW	4	9	4	31	0	161	5	14	18	6	10	2	0	2	3	0	4	4	273	27	-1	3	0	1	1	0	0	0	3.1	0.4	0	7.75	0.6666666666666666	0	1.8	1.4	16.1	27.3	11.5	0.5897435897435898	0.2857142857142857	0.21428571428571427	0.4	2	0	0.2222222222222222
12	5	MLC//MHGW	Transilio	2	Fatal	31	MLC	5	7	5	23	0	179	2	8	9	4	10	3	0	1	2	0	4	1	278	27	1	3	1	0	0	0	0	0	2.3	0.5	0	4.6	0.5	0.2	0.9	0.8	17.9	27.8	22.375	0.6438848920863309	0.5	0.375	0.1	1.2857142857142858	0	0.14814814814814814
12	5	MLC//MHGW	Transilio	2	CB13	50	MLC	6	6	5	37	1	130	1	17	21	2	10	0	0	1	1	0	5	4	278	27	1	4	1	1	0	0	0	0.1	3.7	0.6	0.16666666666666666	6.166666666666667	1	0.16666666666666666	2.1	1.7	13	27.8	7.647058823529412	0.4676258992805755	0.29411764705882354	0.23529411764705882	0.4	3.5	0	0.07407407407407407
12	5	MLC//MHGW	Transilio	2	#Frozen	42	MLC	18	21	16	86	2	24	5	7	9	4	10	1	0	4	6	0	0	2	278	27	1	0	5	1	1	0	0	0.2	8.6	1.8	0.1111111111111111	4.777777777777778	0.6666666666666666	0.2777777777777778	0.9	0.7	2.4	27.8	3.4285714285714284	0.08633093525179857	0	0	0.2	0.42857142857142855	0	0.14814814814814814
12	5	MLC//MHGW	Transilio	2	np	48	MHGW	5	7	3	24	1	174	4	11	14	4	10	3	0	1	1	1	6	3	273	27	-1	3	1	0	1	0	0	0.1	2.4	0.5	0.2	4.8	1	0.2	1.4	1.1	17.4	27.3	15.818181818181818	0.6373626373626373	0.5454545454545454	0.2727272727272727	0.3	2	1	0.14814814814814814
12	5	MLC//MHGW	Transilio	2	danisk	22	MLC	14	15	14	127	0	8	1	3	8	4	10	5	1	4	4	0	0	5	278	27	1	0	2	1	0	0	0	0	12.7	1.4	0	9.071428571428571	1	0.14285714285714285	0.8	0.3	0.8	27.8	2.6666666666666665	0.02877697841726619	0	0	0.5	0.5333333333333333	0	0.14814814814814814
12	5	MLC//MHGW	Constriction	1	Ball God	33	MHGW	19	19	17	161	2	16	2	2	2	0	10	2	1	7	7	0	1	0	209	27	0	1	3	2	0	0	0	0.2	16.1	1.9	0.10526315789473684	8.473684210526315	1	0.15789473684210525	0.2	0.2	1.6	20.9	8	0.07655502392344497	0.5	0.5	0	0.10526315789473684	0	0
12	5	MLC//MHGW	Constriction	1	danisk	26	MHGW	15	14	13	111	1	13	1	2	4	2	10	5	2	2	4	1	0	2	282	27	0	0	3	1	0	0	0	0.1	11.1	1.5	0.06666666666666667	7.4	0.5	0.2	0.4	0.2	1.3	28.2	6.5	0.04609929078014184	0	0	0.2	0.2857142857142857	1	0.07407407407407407
12	5	MLC//MHGW	Constriction	1	#Frozen	36	MHGW	12	15	10	48	2	12	5	6	8	4	10	3	0	3	4	0	0	2	282	27	0	0	2	0	0	0	0	0.2	4.8	1.2	0.16666666666666666	4	0.75	0.16666666666666666	0.8	0.6	1.2	28.2	2	0.0425531914893617	0	0	0.2	0.5333333333333333	0	0.14814814814814814
12	5	MLC//MHGW	Constriction	1	Fatal	43	MHGW	5	6	5	44	0	162	1	16	19	4	10	1	1	1	2	0	7	3	282	27	0	4	1	0	0	0	0	0	4.4	0.5	0	8.8	0.5	0.2	1.9	1.6	16.2	28.2	10.125	0.574468085106383	0.4375	0.25	0.3	3.1666666666666665	0	0.14814814814814814
12	5	MLC//MHGW	Constriction	1	CB13	46	MHGW	3	6	3	6	0	168	3	16	17	7	10	1	0	0	0	0	9	1	282	27	0	6	2	1	0	0	0	0	0.6	0.3	0	2	0	0.6666666666666666	1.7	1.6	16.8	28.2	10.5	0.5957446808510638	0.5625	0.375	0.1	2.8333333333333335	0	0.25925925925925924
12	5	MLC//MHGW	Constriction	1	Neon	37	MHGW	5	9	5	17	0	196	4	10	10	4	10	2	0	0	1	0	4	0	209	27	0	4	2	0	0	0	0	0	1.7	0.5	0	3.4	0	0.4	1	1	19.6	20.9	19.6	0.937799043062201	0.4	0.4	0	1.1111111111111112	0	0.14814814814814814
12	5	MLC//MHGW	Constriction	1	np	43	MHGW	5	7	5	43	0	188	2	14	16	4	10	4	0	0	1	0	4	2	209	27	0	2	2	1	0	0	0	0	4.3	0.5	0	8.6	0	0.4	1.6	1.4	18.8	20.9	13.428571428571429	0.8995215311004785	0.2857142857142857	0.14285714285714285	0.2	2.2857142857142856	0	0.14814814814814814
12	5	MLC//MHGW	Constriction	1	YAC	37	MHGW	16	17	14	61	1	24	3	5	11	2	10	6	0	5	7	0	2	6	209	27	0	1	3	1	0	0	1	0.1	6.1	1.6	0.0625	3.8125	0.7142857142857143	0.1875	1.1	0.5	2.4	20.9	4.8	0.11483253588516747	0.4	0.2	0.6	0.6470588235294118	1	0.07407407407407407
12	5	MLC//MHGW	Constriction	2	Ball God	29	2	19	23	18	134	1	33	5	6	6	1	10	3	1	5	7	1	3	0	273	27	-1	1	5	1	0	0	0	0.1	13.4	1.9	0.05263157894736842	7.052631578947368	0.7142857142857143	0.2631578947368421	0.6	0.6	3.3	27.3	5.5	0.12087912087912088	0.5	0.16666666666666666	0	0.2608695652173913	0	0.037037037037037035
12	5	MLC//MHGW	Constriction	2	YAC	33	2	10	13	10	89	0	49	3	8	8	2	10	5	1	2	4	0	2	0	273	27	-1	2	1	0	0	0	0	0	8.9	1	0	8.9	0.5	0.1	0.8	0.8	4.9	27.3	6.125	0.1794871794871795	0.25	0.25	0	0.6153846153846154	0	0.07407407407407407
12	5	MLC//MHGW	Constriction	2	Neon	46	2	4	9	4	31	0	161	5	14	18	6	10	2	0	2	3	0	4	4	273	27	-1	3	0	1	1	0	0	0	3.1	0.4	0	7.75	0.6666666666666666	0	1.8	1.4	16.1	27.3	11.5	0.5897435897435898	0.2857142857142857	0.21428571428571427	0.4	2	0	0.2222222222222222
12	5	MLC//MHGW	Constriction	2	Fatal	31	1	5	7	5	23	0	179	2	8	9	4	10	3	0	1	2	0	4	1	278	27	1	3	1	0	0	0	0	0	2.3	0.5	0	4.6	0.5	0.2	0.9	0.8	17.9	27.8	22.375	0.6438848920863309	0.5	0.375	0.1	1.2857142857142858	0	0.14814814814814814
12	5	MLC//MHGW	Constriction	2	CB13	50	1	6	6	5	37	1	130	1	17	21	2	10	0	0	1	1	0	5	4	278	27	1	4	1	1	0	0	0	0.1	3.7	0.6	0.16666666666666666	6.166666666666667	1	0.16666666666666666	2.1	1.7	13	27.8	7.647058823529412	0.4676258992805755	0.29411764705882354	0.23529411764705882	0.4	3.5	0	0.07407407407407407
12	5	MLC//MHGW	Constriction	2	#Frozen	42	1	18	21	16	86	2	24	5	7	9	4	10	1	0	4	6	0	0	2	278	27	1	0	5	1	1	0	0	0.2	8.6	1.8	0.1111111111111111	4.777777777777778	0.6666666666666666	0.2777777777777778	0.9	0.7	2.4	27.8	3.4285714285714284	0.08633093525179857	0	0	0.2	0.42857142857142855	0	0.14814814814814814
12	5	MLC//MHGW	Constriction	2	np	48	2	5	7	3	24	1	174	4	11	14	4	10	3	0	1	1	1	6	3	273	27	-1	3	1	0	1	0	0	0.1	2.4	0.5	0.2	4.8	1	0.2	1.4	1.1	17.4	27.3	15.818181818181818	0.6373626373626373	0.5454545454545454	0.2727272727272727	0.3	2	1	0.14814814814814814
12	5	MLC//MHGW	Constriction	2	danisk	22	1	14	15	14	127	0	8	1	3	8	4	10	5	1	4	4	0	0	5	278	27	1	0	2	1	0	0	0	0	12.7	1.4	0	9.071428571428571	1	0.14285714285714285	0.8	0.3	0.8	27.8	2.6666666666666665	0.02877697841726619	0	0	0.5	0.5333333333333333	0	0.14814814814814814
12	5	MTC//MTRS	Transilio	1	Spjork	38	MTRS	14	15	12	120	1	18	3	7	14	3	10	5	2	3	5	0	2	7	322	27	4	1	1	0	1	0	0	0.1	12	1.4	0.07142857142857142	8.571428571428571	0.6	0.07142857142857142	1.4	0.7	1.8	32.2	2.5714285714285716	0.055900621118012424	0.2857142857142857	0.14285714285714285	0.7	0.9333333333333333	1	0.1111111111111111
12	5	MTC//MTRS	Transilio	1	GOOBR	50	MTRS	15	13	11	146	4	31	2	7	8	1	10	5	2	4	7	2	2	1	322	27	4	3	2	3	0	0	1	0.4	14.6	1.5	0.26666666666666666	9.733333333333333	0.5714285714285714	0.13333333333333333	0.8	0.7	3.1	32.2	4.428571428571429	0.09627329192546584	0.2857142857142857	0.42857142857142855	0.1	0.6153846153846154	0	0.037037037037037035
12	5	MTC//MTRS	Transilio	1	protag	19	MTC	15	23	15	123	0	11	8	5	9	4	9	4	1	3	6	0	0	4	334	27	-4	0	2	1	0	0	0	0	13.666666666666666	1.6666666666666667	0	8.2	0.5	0.13333333333333333	1	0.5555555555555556	1.2222222222222223	37.111111111111114	2.2	0.03293413173652695	0	0	0.4444444444444444	0.391304347826087	0	0.14814814814814814
12	5	MTC//MTRS	Transilio	1	Bamboozler	40	MTRS	6	14	6	25	0	139	8	12	17	5	10	1	0	0	2	0	3	5	322	27	4	3	1	0	1	0	0	0	2.5	0.6	0	4.166666666666667	0	0.16666666666666666	1.7	1.2	13.9	32.2	11.583333333333334	0.43167701863354035	0.25	0.25	0.5	1.2142857142857142	0	0.18518518518518517
12	5	MTC//MTRS	Transilio	1	Cosine180	41	MTC	11	10	8	121	2	15	2	7	11	3	10	6	1	5	6	2	3	4	334	27	-4	1	2	1	0	0	0	0.2	12.1	1.1	0.18181818181818182	11	0.8333333333333334	0.18181818181818182	1.1	0.7	1.5	33.4	2.142857142857143	0.04491017964071856	0.42857142857142855	0.14285714285714285	0.4	1.1	1	0.1111111111111111
12	5	MTC//MTRS	Transilio	1	BigBird	38	MTRS	6	8	5	43	1	146	3	11	12	2	10	4	0	2	3	1	4	1	322	27	4	1	0	0	0	0	0	0.1	4.3	0.6	0.16666666666666666	7.166666666666667	0.6666666666666666	0	1.2	1.1	14.6	32.2	13.272727272727273	0.453416149068323	0.36363636363636365	0.09090909090909091	0.1	1.5	0	0.07407407407407407
12	5	MTC//MTRS	Transilio	1	Abe Lincoln	38	MTC	10	12	10	54	0	134	2	9	16	5	10	4	1	0	3	0	0	7	334	27	-4	1	5	0	0	0	0	0	5.4	1	0	5.4	0	0.5	1.6	0.9	13.4	33.4	14.88888888888889	0.40119760479041916	0	0.1111111111111111	0.7	1.3333333333333333	0	0.18518518518518517
12	5	MTC//MTRS	Transilio	1	alchemist	34	MTC	5	10	5	24	0	143	5	11	11	3	10	2	0	1	1	0	2	0	334	27	-4	2	0	1	0	0	0	0	2.4	0.5	0	4.8	1	0	1.1	1.1	14.3	33.4	13	0.4281437125748503	0.18181818181818182	0.18181818181818182	0	1.1	0	0.1111111111111111
