season	week	match	map	half	player	score	team	grabs	pops	drops	hold	captures	prevent	ndpops	returns	tags	pups	minutes	goregrab	longholds	goodhandoff	handoff	coregrab	retinbase	nrtags	holdagainst	pupscomp	pm	quickret	flaccids	gohandoff	keyret	saves	cohandoff	capspm	holdpm	grabspm	score%	holdpgrab	spark%	flcd%	tagspm	retpm	prepm	hapm	prepret	prepha	rib%	qr%	nrtpm	kd	kf	pup%
10	1	NTHE//NHGW	EMERALD	-	GOOBR	15	NHGW	15	15	15	116	0	17	0	3	7	1	10	6	0	3	4	0	1	4	378	18	-5	1	4	5	0	0	0	0	11.6	1.5	0	7.733333333333333	0.75	0.26666666666666666	0.7	0.3	1.7	37.8	5.666666666666667	0.04497354497354497	0.3333333333333333	0.3333333333333333	0.4	0.4666666666666667	0	0.05555555555555555
10	1	NTHE//NHGW	EMERALD	-	teddybear	33	NHGW	13	19	12	61	0	63	7	12	18	2	10	3	1	5	5	0	3	6	378	18	-5	1	5	5	1	0	0	0	6.1	1.3	0	4.6923076923076925	1	0.38461538461538464	1.8	1.2	6.3	37.8	5.25	0.16666666666666666	0.25	0.08333333333333333	0.6	0.9473684210526315	1	0.1111111111111111
10	1	NTHE//NHGW	EMERALD	-	brighT	50	NTHE	14	15	11	151	3	12	4	9	14	3	10	7	3	5	6	2	2	5	310	18	5	1	1	1	0	0	0	0.3	15.1	1.4	0.21428571428571427	10.785714285714286	0.8333333333333334	0.07142857142857142	1.4	0.9	1.2	31	1.3333333333333333	0.03870967741935484	0.2222222222222222	0.1111111111111111	0.5	0.9333333333333333	0	0.16666666666666666
10	1	NTHE//NHGW	Monarch	-	team	36	NHGW	13	15	12	119	1	17	3	7	18	2	10	6	1	5	6	1	2	11	367	18	-3	3	3	1	0	0	0	0.1	11.9	1.3	0.07692307692307693	9.153846153846153	0.8333333333333334	0.23076923076923078	1.8	0.7	1.7	36.7	2.4285714285714284	0.04632152588555858	0.2857142857142857	0.42857142857142855	1.1	1.2	0	0.1111111111111111
10	1	NTHE//NHGW	Monarch	-	grumpy	38	NHGW	4	7	4	20	0	99	3	17	20	1	10	1	0	1	2	0	4	3	367	18	-3	5	2	0	0	0	0	0	2	0.4	0	5	0.5	0.5	2	1.7	9.9	36.7	5.823529411764706	0.26975476839237056	0.23529411764705882	0.29411764705882354	0.3	2.857142857142857	0	0.05555555555555555
10	1	NTHE//NHGW	Monarch	-	Ballywood	98	NHGW	8	24	5	86	2	357	19	32	36	0	20	4	1	3	5	1	18	4	632	36	8	18	1	0	2	0	0	0.1	4.3	0.4	0.25	10.75	0.6	0.125	1.8	1.6	17.85	31.6	11.15625	0.564873417721519	0.5625	0.5625	0.2	1.5	1	0
10	1	NTHE//NHGW	Monarch	-	sun chips	35	NHGW	15	26	14	139	1	27	12	7	11	1	10	7	1	5	6	0	1	4	322	18	3	2	4	3	2	0	1	0.1	13.9	1.5	0.06666666666666667	9.266666666666667	0.8333333333333334	0.26666666666666666	1.1	0.7	2.7	32.2	3.857142857142857	0.08385093167701864	0.14285714285714285	0.2857142857142857	0.4	0.4230769230769231	0	0.05555555555555555
10	1	NTHE//NHGW	Monarch	-	UnoriginalSN	91	NHGW	16	28	15	144	1	266	13	20	27	5	20	7	3	7	8	1	6	7	632	36	8	6	2	1	2	1	0	0.05	7.2	0.8	0.0625	9	0.875	0.125	1.35	1	13.3	31.6	13.3	0.4208860759493671	0.3	0.3	0.35	0.9642857142857143	0	0.1388888888888889
10	1	NTHE//NHGW	Monarch	-	coys	76	NHGW	20	28	18	111	2	131	10	18	35	7	20	4	0	5	7	1	5	17	745	36	-8	1	6	3	0	0	0	0.1	5.55	1	0.1	5.55	0.7142857142857143	0.3	1.75	0.9	6.55	37.25	7.277777777777778	0.17583892617449665	0.2777777777777778	0.05555555555555555	0.85	1.25	0	0.19444444444444445
10	1	NTHE//NHGW	Monarch	-	ccga4	90	NHGW	32	42	27	225	4	52	15	18	25	11	20	15	1	12	17	3	3	7	632	36	8	3	5	1	2	1	1	0.2	11.25	1.6	0.125	7.03125	0.7058823529411765	0.15625	1.25	0.9	2.6	31.6	2.888888888888889	0.08227848101265822	0.16666666666666666	0.16666666666666666	0.35	0.5952380952380952	1	0.3055555555555556
10	1	NTHE//NHGW	Monarch	-	Eggo	38	NHGW	29	39	28	205	0	85	11	12	20	3	20	9	2	8	13	0	2	8	745	36	-8	2	12	1	0	0	0	0	10.25	1.45	0	7.068965517241379	0.6153846153846154	0.41379310344827586	1	0.6	4.25	37.25	7.083333333333333	0.11409395973154363	0.16666666666666666	0.16666666666666666	0.4	0.5128205128205128	1	0.08333333333333333
10	1	NTHE//NHGW	Monarch	-	GOOBR	15	2	15	15	15	116	0	17	0	3	7	1	10	6	0	3	4	0	1	4	378	18	-5	1	4	5	0	0	0	0	11.6	1.5	0	7.733333333333333	0.75	0.26666666666666666	0.7	0.3	1.7	37.8	5.666666666666667	0.04497354497354497	0.3333333333333333	0.3333333333333333	0.4	0.4666666666666667	0	0.05555555555555555
10	1	NTHE//NHGW	Monarch	-	teddybear	33	2	13	19	12	61	0	63	7	12	18	2	10	3	1	5	5	0	3	6	378	18	-5	1	5	5	1	0	0	0	6.1	1.3	0	4.6923076923076925	1	0.38461538461538464	1.8	1.2	6.3	37.8	5.25	0.16666666666666666	0.25	0.08333333333333333	0.6	0.9473684210526315	1	0.1111111111111111
10	1	NTHE//NHGW	Monarch	-	brighT	50	1	14	15	11	151	3	12	4	9	14	3	10	7	3	5	6	2	2	5	310	18	5	1	1	1	0	0	0	0.3	15.1	1.4	0.21428571428571427	10.785714285714286	0.8333333333333334	0.07142857142857142	1.4	0.9	1.2	31	1.3333333333333333	0.03870967741935484	0.2222222222222222	0.1111111111111111	0.5	0.9333333333333333	0	0.16666666666666666
