season	week	match	map	half	player	score	team	grabs	pops	drops	hold	captures	prevent	ndpops	returns	tags	pups	minutes	goregrab	longholds	goodhandoff	handoff	coregrab	retinbase	nrtags	holdagainst	pupscomp	pm	quickret	flaccids	gohandoff	keyret	saves	cohandoff	capspm	holdpm	grabspm	score%	holdpgrab	spark%	flcd%	tagspm	retpm	prepm	hapm	prepret	prepha	rib%	qr%	nrtpm	kd	kf	pup%
13	1	MBNH//MTRS	Cedar	-	BigBird	78	MTRS	8	19	7	97	1	277	12	23	29	5	20	4	2	4	4	1	14	6	610	36	-4	13	1	1	1	0	0	0.05	4.85	0.4	0.125	12.125	1	0.125	1.45	1.15	13.85	30.5	12.043478260869565	0.4540983606557377	0.6086956521739131	0.5652173913043478	0.3	1.5263157894736843	0	0.1388888888888889
13	1	MBNH//MTRS	Cedar	-	Belle	87	MTRS	37	44	31	174	6	46	13	14	23	7	20	5	0	5	8	0	4	9	610	36	-4	4	14	3	0	1	0	0.3	8.7	1.85	0.16216216216216217	4.702702702702703	0.625	0.3783783783783784	1.15	0.7	2.3	30.5	3.2857142857142856	0.07540983606557378	0.2857142857142857	0.2857142857142857	0.45	0.5227272727272727	0	0.19444444444444445
13	1	MBNH//MTRS	Cedar	-	yank	64	MTRS	12	26	12	58	0	260	14	27	39	5	20	2	0	0	2	0	8	12	610	36	-4	9	4	1	1	0	0	0	2.9	0.6	0	4.833333333333333	0	0.3333333333333333	1.95	1.35	13	30.5	9.62962962962963	0.4262295081967213	0.2962962962962963	0.3333333333333333	0.6	1.5	0	0.1388888888888889
13	1	MBNH//MTRS	Cedar	-	aardvark	93	MBNH	12	18	11	70	1	404	7	32	45	3	20	5	0	3	6	0	17	13	427	36	4	15	2	0	1	0	0	0.05	3.5	0.6	0.08333333333333333	5.833333333333333	0.5	0.16666666666666666	2.25	1.6	20.2	21.35	12.625	0.9461358313817331	0.53125	0.46875	0.65	2.5	0	0.08333333333333333
13	1	MBNH//MTRS	Cedar	-	DT	80	MBNH	31	32	25	220	6	59	7	7	15	4	20	12	1	9	13	1	1	8	427	36	4	1	9	6	0	0	1	0.3	11	1.55	0.1935483870967742	7.096774193548387	0.6923076923076923	0.2903225806451613	0.75	0.35	2.95	21.35	8.428571428571429	0.13817330210772832	0.14285714285714285	0.14285714285714285	0.4	0.46875	0	0.1111111111111111
13	1	MBNH//MTRS	Cedar	-	Mr. Hat	87	MBNH	36	41	30	298	5	54	11	11	21	6	20	9	3	8	9	2	0	10	427	36	4	0	12	3	0	0	1	0.25	14.9	1.8	0.1388888888888889	8.277777777777779	0.8888888888888888	0.3333333333333333	1.05	0.55	2.7	21.35	4.909090909090909	0.12646370023419204	0	0	0.5	0.5121951219512195	1	0.16666666666666666
13	1	MBNH//MTRS	Cedar	-	Apopalypse	41	MTRS	28	40	27	98	1	38	13	9	21	4	20	6	0	5	7	0	2	12	610	36	-4	2	15	4	0	0	1	0.05	4.9	1.4	0.03571428571428571	3.5	0.7142857142857143	0.5357142857142857	1.05	0.45	1.9	30.5	4.222222222222222	0.06229508196721312	0.2222222222222222	0.2222222222222222	0.6	0.525	0	0.1111111111111111
13	1	MBNH//MTRS	Cedar	-	iAaronK	70	MBNH	7	30	7	22	0	443	23	24	32	2	20	0	0	1	1	0	11	8	427	36	4	17	5	1	3	0	0	0	1.1	0.35	0	3.142857142857143	1	0.7142857142857143	1.6	1.2	22.15	21.35	18.458333333333332	1.0374707259953162	0.4583333333333333	0.7083333333333334	0.4	1.0666666666666667	0	0.05555555555555555
13	1	RHCP//M13S	EMERALD	-	Dalek	89	M13S	8	23	8	49	0	409	15	37	52	3	20	4	0	0	1	0	21	15	443	36	1	21	1	0	1	1	0	0	2.45	0.4	0	6.125	0	0.125	2.6	1.85	20.45	22.15	11.054054054054054	0.9232505643340858	0.5675675675675675	0.5675675675675675	0.75	2.260869565217391	0	0.08333333333333333
13	1	RHCP//M13S	EMERALD	-	DaffodiI	98	RHCP	11	19	8	64	3	408	11	22	25	5	20	1	0	4	6	0	12	3	500	36	-1	13	4	0	0	0	0	0.15	3.2	0.55	0.2727272727272727	5.818181818181818	0.6666666666666666	0.36363636363636365	1.25	1.1	20.4	25	18.545454545454547	0.816	0.5454545454545454	0.5909090909090909	0.15	1.3157894736842106	0	0.1388888888888889
13	1	RHCP//M13S	EMERALD	-	Eashy	89	RHCP	12	18	11	69	0	416	7	26	36	7	20	3	0	2	3	0	12	10	500	36	-1	10	2	2	2	0	0	0	3.45	0.6	0	5.75	0.6666666666666666	0.16666666666666666	1.8	1.3	20.8	25	16	0.832	0.46153846153846156	0.38461538461538464	0.5	2	1	0.19444444444444445
13	1	RHCP//M13S	EMERALD	-	GOOBR	74	M13S	33	37	29	200	4	44	8	5	12	5	20	4	2	6	9	0	1	7	443	36	1	2	13	1	0	0	0	0.2	10	1.65	0.12121212121212122	6.0606060606060606	0.6666666666666666	0.3939393939393939	0.6	0.25	2.2	22.15	8.8	0.09932279909706546	0.2	0.4	0.35	0.32432432432432434	0	0.1388888888888889
13	1	RHCP//M13S	EMERALD	-	Destar	44	RHCP	28	37	27	119	1	50	10	10	15	3	20	7	1	4	8	1	1	5	500	36	-1	1	14	6	0	0	0	0.05	5.95	1.4	0.03571428571428571	4.25	0.5	0.5	0.75	0.5	2.5	25	5	0.1	0.1	0.1	0.25	0.40540540540540543	0	0.08333333333333333
13	1	RHCP//M13S	EMERALD	-	bright	63	M13S	26	32	23	171	2	42	9	12	17	4	20	4	2	1	3	2	1	5	443	36	1	1	8	6	0	1	0	0.1	8.55	1.3	0.07692307692307693	6.576923076923077	0.3333333333333333	0.3076923076923077	0.85	0.6	2.1	22.15	3.5	0.09480812641083522	0.08333333333333333	0.08333333333333333	0.25	0.53125	1	0.1111111111111111
13	1	RHCP//M13S	EMERALD	-	young savage	70	RHCP	37	46	34	191	2	55	12	10	21	6	20	4	2	3	7	0	1	11	500	36	-1	1	17	6	0	0	0	0.1	9.55	1.85	0.05405405405405406	5.162162162162162	0.42857142857142855	0.4594594594594595	1.05	0.5	2.75	25	5.5	0.11	0.1	0.1	0.55	0.45652173913043476	1	0.16666666666666666
13	1	RHCP//M13S	EMERALD	-	ccga4	74	M13S	10	13	9	80	1	346	4	23	28	3	20	2	0	4	4	0	12	5	443	36	1	12	3	2	2	0	0	0.05	4	0.5	0.1	8	1	0.3	1.4	1.15	17.3	22.15	15.043478260869565	0.781038374717833	0.5217391304347826	0.5217391304347826	0.25	2.1538461538461537	0	0.08333333333333333
13	1	RHCP//M13S	Cedar	-	Dalek	89	M13S	8	23	8	49	0	409	15	37	52	3	20	4	0	0	1	0	21	15	443	36	1	21	1	0	1	1	0	0	2.45	0.4	0	6.125	0	0.125	2.6	1.85	20.45	22.15	11.054054054054054	0.9232505643340858	0.5675675675675675	0.5675675675675675	0.75	2.260869565217391	0	0.08333333333333333
13	1	RHCP//M13S	Cedar	-	DaffodiI	98	RHCP	11	19	8	64	3	408	11	22	25	5	20	1	0	4	6	0	12	3	500	36	-1	13	4	0	0	0	0	0.15	3.2	0.55	0.2727272727272727	5.818181818181818	0.6666666666666666	0.36363636363636365	1.25	1.1	20.4	25	18.545454545454547	0.816	0.5454545454545454	0.5909090909090909	0.15	1.3157894736842106	0	0.1388888888888889
13	1	RHCP//M13S	Cedar	-	Eashy	89	RHCP	12	18	11	69	0	416	7	26	36	7	20	3	0	2	3	0	12	10	500	36	-1	10	2	2	2	0	0	0	3.45	0.6	0	5.75	0.6666666666666666	0.16666666666666666	1.8	1.3	20.8	25	16	0.832	0.46153846153846156	0.38461538461538464	0.5	2	1	0.19444444444444445
13	1	RHCP//M13S	Cedar	-	GOOBR	74	M13S	33	37	29	200	4	44	8	5	12	5	20	4	2	6	9	0	1	7	443	36	1	2	13	1	0	0	0	0.2	10	1.65	0.12121212121212122	6.0606060606060606	0.6666666666666666	0.3939393939393939	0.6	0.25	2.2	22.15	8.8	0.09932279909706546	0.2	0.4	0.35	0.32432432432432434	0	0.1388888888888889
13	1	RHCP//M13S	Cedar	-	Destar	44	RHCP	28	37	27	119	1	50	10	10	15	3	20	7	1	4	8	1	1	5	500	36	-1	1	14	6	0	0	0	0.05	5.95	1.4	0.03571428571428571	4.25	0.5	0.5	0.75	0.5	2.5	25	5	0.1	0.1	0.1	0.25	0.40540540540540543	0	0.08333333333333333
13	1	RHCP//M13S	Cedar	-	bright	63	M13S	26	32	23	171	2	42	9	12	17	4	20	4	2	1	3	2	1	5	443	36	1	1	8	6	0	1	0	0.1	8.55	1.3	0.07692307692307693	6.576923076923077	0.3333333333333333	0.3076923076923077	0.85	0.6	2.1	22.15	3.5	0.09480812641083522	0.08333333333333333	0.08333333333333333	0.25	0.53125	1	0.1111111111111111
13	1	RHCP//M13S	Cedar	-	young savage	70	RHCP	37	46	34	191	2	55	12	10	21	6	20	4	2	3	7	0	1	11	500	36	-1	1	17	6	0	0	0	0.1	9.55	1.85	0.05405405405405406	5.162162162162162	0.42857142857142855	0.4594594594594595	1.05	0.5	2.75	25	5.5	0.11	0.1	0.1	0.55	0.45652173913043476	1	0.16666666666666666
13	1	RHCP//M13S	Cedar	-	ccga4	74	M13S	10	13	9	80	1	346	4	23	28	3	20	2	0	4	4	0	12	5	443	36	1	12	3	2	2	0	0	0.05	4	0.5	0.1	8	1	0.3	1.4	1.15	17.3	22.15	15.043478260869565	0.781038374717833	0.5217391304347826	0.5217391304347826	0.25	2.1538461538461537	0	0.08333333333333333
13	2	MCJ//MOD	Cedar	-	okthen	77	MOD	8	12	8	37	0	346	4	23	24	10	20	3	0	2	2	0	8	1	489	54	1	6	4	1	0	0	0	0	1.85	0.4	0	4.625	1	0.5	1.2	1.15	17.3	24.45	15.043478260869565	0.7075664621676891	0.34782608695652173	0.2608695652173913	0.05	2	0	0.18518518518518517
13	2	MCJ//MOD	Cedar	-	Hulzy	76	MCJ	34	33	29	212	4	78	4	9	11	9	20	5	1	6	10	1	2	2	453	54	-1	3	7	5	1	0	2	0.2	10.6	1.7	0.11764705882352941	6.235294117647059	0.6	0.20588235294117646	0.55	0.45	3.9	22.65	8.666666666666666	0.17218543046357615	0.2222222222222222	0.3333333333333333	0.1	0.3333333333333333	1	0.16666666666666666
13	2	MCJ//MOD	Cedar	-	Gman8181	63	MCJ	34	32	30	215	4	34	2	6	11	4	20	9	2	10	12	3	2	5	453	54	-1	2	11	6	0	0	1	0.2	10.75	1.7	0.11764705882352941	6.323529411764706	0.8333333333333334	0.3235294117647059	0.55	0.3	1.7	22.65	5.666666666666667	0.07505518763796909	0.3333333333333333	0.3333333333333333	0.25	0.34375	0	0.07407407407407407
13	2	MCJ//MOD	Cedar	-	Dank Sniper	76	MCJ	5	11	5	29	0	465	6	23	25	5	20	1	0	0	1	0	11	2	453	54	-1	12	1	0	1	0	0	0	1.45	0.25	0	5.8	0	0.2	1.25	1.15	23.25	22.65	20.217391304347824	1.0264900662251655	0.4782608695652174	0.5217391304347826	0.1	2.272727272727273	0	0.09259259259259259
13	2	MCJ//MOD	Cedar	-	dodsfall	81	MCJ	9	14	9	33	0	402	5	23	31	9	20	1	0	4	4	0	8	8	453	54	-1	8	3	1	0	0	0	0	1.65	0.45	0	3.6666666666666665	1	0.3333333333333333	1.55	1.15	20.1	22.65	17.47826086956522	0.8874172185430463	0.34782608695652173	0.34782608695652173	0.4	2.2142857142857144	0	0.16666666666666666
13	2	MCJ//MOD	Cedar	-	Sherrattinho	92	MOD	6	10	5	83	1	376	5	30	32	6	20	1	1	3	5	0	11	2	489	54	1	10	1	0	1	1	0	0.05	4.15	0.3	0.16666666666666666	13.833333333333334	0.6	0.16666666666666666	1.6	1.5	18.8	24.45	12.533333333333333	0.7689161554192229	0.36666666666666664	0.3333333333333333	0.1	3.2	0	0.1111111111111111
13	2	MCJ//MOD	Cedar	-	Ball God	75	MOD	35	32	29	194	6	80	3	11	15	3	20	10	1	5	7	2	3	4	489	54	1	2	12	3	0	0	0	0.3	9.7	1.75	0.17142857142857143	5.542857142857143	0.7142857142857143	0.34285714285714286	0.75	0.55	4	24.45	7.2727272727272725	0.16359918200409	0.2727272727272727	0.18181818181818182	0.2	0.46875	0	0.05555555555555555
13	2	MCJ//MOD	Cedar	-	Daffodildo	59	MOD	21	26	19	139	2	63	7	7	17	8	20	5	1	6	8	0	3	10	489	54	1	4	8	1	0	0	0	0.1	6.95	1.05	0.09523809523809523	6.619047619047619	0.75	0.38095238095238093	0.85	0.35	3.15	24.45	9	0.12883435582822086	0.42857142857142855	0.5714285714285714	0.5	0.6538461538461539	0	0.14814814814814814
13	2	MCJ//MOD	Transilio	-	okthen	77	MOD	8	12	8	37	0	346	4	23	24	10	20	3	0	2	2	0	8	1	489	54	1	6	4	1	0	0	0	0	1.85	0.4	0	4.625	1	0.5	1.2	1.15	17.3	24.45	15.043478260869565	0.7075664621676891	0.34782608695652173	0.2608695652173913	0.05	2	0	0.18518518518518517
13	2	MCJ//MOD	Transilio	-	Hulzy	76	MCJ	34	33	29	212	4	78	4	9	11	9	20	5	1	6	10	1	2	2	453	54	-1	3	7	5	1	0	2	0.2	10.6	1.7	0.11764705882352941	6.235294117647059	0.6	0.20588235294117646	0.55	0.45	3.9	22.65	8.666666666666666	0.17218543046357615	0.2222222222222222	0.3333333333333333	0.1	0.3333333333333333	1	0.16666666666666666
13	2	MCJ//MOD	Transilio	-	Gman8181	63	MCJ	34	32	30	215	4	34	2	6	11	4	20	9	2	10	12	3	2	5	453	54	-1	2	11	6	0	0	1	0.2	10.75	1.7	0.11764705882352941	6.323529411764706	0.8333333333333334	0.3235294117647059	0.55	0.3	1.7	22.65	5.666666666666667	0.07505518763796909	0.3333333333333333	0.3333333333333333	0.25	0.34375	0	0.07407407407407407
13	2	MCJ//MOD	Transilio	-	Dank Sniper	76	MCJ	5	11	5	29	0	465	6	23	25	5	20	1	0	0	1	0	11	2	453	54	-1	12	1	0	1	0	0	0	1.45	0.25	0	5.8	0	0.2	1.25	1.15	23.25	22.65	20.217391304347824	1.0264900662251655	0.4782608695652174	0.5217391304347826	0.1	2.272727272727273	0	0.09259259259259259
13	2	MCJ//MOD	Transilio	-	dodsfall	81	MCJ	9	14	9	33	0	402	5	23	31	9	20	1	0	4	4	0	8	8	453	54	-1	8	3	1	0	0	0	0	1.65	0.45	0	3.6666666666666665	1	0.3333333333333333	1.55	1.15	20.1	22.65	17.47826086956522	0.8874172185430463	0.34782608695652173	0.34782608695652173	0.4	2.2142857142857144	0	0.16666666666666666
13	2	MCJ//MOD	Transilio	-	Sherrattinho	92	MOD	6	10	5	83	1	376	5	30	32	6	20	1	1	3	5	0	11	2	489	54	1	10	1	0	1	1	0	0.05	4.15	0.3	0.16666666666666666	13.833333333333334	0.6	0.16666666666666666	1.6	1.5	18.8	24.45	12.533333333333333	0.7689161554192229	0.36666666666666664	0.3333333333333333	0.1	3.2	0	0.1111111111111111
13	2	MCJ//MOD	Transilio	-	Ball God	75	MOD	35	32	29	194	6	80	3	11	15	3	20	10	1	5	7	2	3	4	489	54	1	2	12	3	0	0	0	0.3	9.7	1.75	0.17142857142857143	5.542857142857143	0.7142857142857143	0.34285714285714286	0.75	0.55	4	24.45	7.2727272727272725	0.16359918200409	0.2727272727272727	0.18181818181818182	0.2	0.46875	0	0.05555555555555555
13	2	MCJ//MOD	Transilio	-	Daffodildo	59	MOD	21	26	19	139	2	63	7	7	17	8	20	5	1	6	8	0	3	10	489	54	1	4	8	1	0	0	0	0.1	6.95	1.05	0.09523809523809523	6.619047619047619	0.75	0.38095238095238093	0.85	0.35	3.15	24.45	9	0.12883435582822086	0.42857142857142855	0.5714285714285714	0.5	0.6538461538461539	0	0.14814814814814814
13	2	MNYT//MBBC	Cedar	-	Dino	103	MBBC	29	24	20	239	9	102	4	8	11	7	20	12	1	13	14	5	3	3	335	54	13	3	4	2	1	0	0	0.45	11.95	1.45	0.3103448275862069	8.241379310344827	0.9285714285714286	0.13793103448275862	0.55	0.4	5.1	16.75	12.75	0.3044776119402985	0.375	0.375	0.15	0.4583333333333333	0	0.12962962962962962
13	2	MNYT//MBBC	Cedar	-	Legman	103	MBBC	39	35	33	341	6	63	2	13	23	10	20	13	6	7	10	4	6	10	335	54	13	5	10	1	1	0	0	0.3	17.05	1.95	0.15384615384615385	8.743589743589743	0.7	0.2564102564102564	1.15	0.65	3.15	16.75	4.846153846153846	0.1880597014925373	0.46153846153846156	0.38461538461538464	0.5	0.6571428571428571	0	0.18518518518518517
13	2	MNYT//MBBC	Cedar	-	BALLDON'TLIE	107	MBBC	10	13	9	69	1	523	4	19	32	13	20	5	0	1	2	0	10	13	335	54	13	11	1	2	0	0	0	0.05	3.45	0.5	0.1	6.9	0.5	0.1	1.6	0.95	26.15	16.75	27.526315789473685	1.5611940298507463	0.5263157894736842	0.5789473684210527	0.65	2.4615384615384617	0	0.24074074074074073
13	2	MNYT//MBBC	Cedar	-	Syniikal	99	MBBC	3	2	1	22	1	613	1	16	26	4	20	3	0	0	0	1	6	10	335	54	13	10	0	0	1	0	0	0.05	1.1	0.15	0.3333333333333333	7.333333333333333	0	0	1.3	0.8	30.65	16.75	38.3125	1.8298507462686566	0.375	0.625	0.5	13	1	0.07407407407407407
13	2	MNYT//MBBC	Cedar	-	FLY	61	MNYT	11	20	10	74	1	247	10	19	19	5	20	5	1	2	3	0	11	0	671	54	-13	9	4	1	1	0	0	0.05	3.7	0.55	0.09090909090909091	6.7272727272727275	0.6666666666666666	0.36363636363636365	0.95	0.95	12.35	33.55	13	0.368107302533532	0.5789473684210527	0.47368421052631576	0	0.95	0	0.09259259259259259
13	2	MNYT//MBBC	Cedar	-	Arbybear	74	MNYT	10	18	10	70	0	291	8	29	31	8	20	3	1	3	4	0	9	2	671	54	-13	5	3	0	1	0	0	0	3.5	0.5	0	7	0.75	0.3	1.55	1.45	14.55	33.55	10.03448275862069	0.4336810730253353	0.3103448275862069	0.1724137931034483	0.1	1.7222222222222223	0	0.14814814814814814
13	2	MNYT//MBBC	Cedar	-	Mufro	21	MNYT	20	31	19	73	1	23	12	7	11	4	20	2	1	4	4	0	1	4	671	54	-13	1	13	2	0	0	0	0.05	3.65	1	0.05	3.65	1	0.65	0.55	0.35	1.15	33.55	3.2857142857142856	0.03427719821162444	0.14285714285714285	0.14285714285714285	0.2	0.3548387096774194	0	0.07407407407407407
13	2	MNYT//MBBC	Cedar	-	CB13	33	MNYT	21	27	19	118	2	31	8	8	11	3	20	5	1	2	4	0	3	3	671	54	-13	0	9	3	0	0	1	0.1	5.9	1.05	0.09523809523809523	5.619047619047619	0.5	0.42857142857142855	0.55	0.4	1.55	33.55	3.875	0.046199701937406856	0.375	0	0.15	0.4074074074074074	0	0.05555555555555555
13	2	MNYT//MBBC	Transilio	-	Dino	103	MBBC	29	24	20	239	9	102	4	8	11	7	20	12	1	13	14	5	3	3	335	54	13	3	4	2	1	0	0	0.45	11.95	1.45	0.3103448275862069	8.241379310344827	0.9285714285714286	0.13793103448275862	0.55	0.4	5.1	16.75	12.75	0.3044776119402985	0.375	0.375	0.15	0.4583333333333333	0	0.12962962962962962
13	2	MNYT//MBBC	Transilio	-	Legman	103	MBBC	39	35	33	341	6	63	2	13	23	10	20	13	6	7	10	4	6	10	335	54	13	5	10	1	1	0	0	0.3	17.05	1.95	0.15384615384615385	8.743589743589743	0.7	0.2564102564102564	1.15	0.65	3.15	16.75	4.846153846153846	0.1880597014925373	0.46153846153846156	0.38461538461538464	0.5	0.6571428571428571	0	0.18518518518518517
13	2	MNYT//MBBC	Transilio	-	BALLDON'TLIE	107	MBBC	10	13	9	69	1	523	4	19	32	13	20	5	0	1	2	0	10	13	335	54	13	11	1	2	0	0	0	0.05	3.45	0.5	0.1	6.9	0.5	0.1	1.6	0.95	26.15	16.75	27.526315789473685	1.5611940298507463	0.5263157894736842	0.5789473684210527	0.65	2.4615384615384617	0	0.24074074074074073
13	2	MNYT//MBBC	Transilio	-	Syniikal	99	MBBC	3	2	1	22	1	613	1	16	26	4	20	3	0	0	0	1	6	10	335	54	13	10	0	0	1	0	0	0.05	1.1	0.15	0.3333333333333333	7.333333333333333	0	0	1.3	0.8	30.65	16.75	38.3125	1.8298507462686566	0.375	0.625	0.5	13	1	0.07407407407407407
13	2	MNYT//MBBC	Transilio	-	FLY	61	MNYT	11	20	10	74	1	247	10	19	19	5	20	5	1	2	3	0	11	0	671	54	-13	9	4	1	1	0	0	0.05	3.7	0.55	0.09090909090909091	6.7272727272727275	0.6666666666666666	0.36363636363636365	0.95	0.95	12.35	33.55	13	0.368107302533532	0.5789473684210527	0.47368421052631576	0	0.95	0	0.09259259259259259
13	2	MNYT//MBBC	Transilio	-	Arbybear	74	MNYT	10	18	10	70	0	291	8	29	31	8	20	3	1	3	4	0	9	2	671	54	-13	5	3	0	1	0	0	0	3.5	0.5	0	7	0.75	0.3	1.55	1.45	14.55	33.55	10.03448275862069	0.4336810730253353	0.3103448275862069	0.1724137931034483	0.1	1.7222222222222223	0	0.14814814814814814
13	2	MNYT//MBBC	Transilio	-	Mufro	21	MNYT	20	31	19	73	1	23	12	7	11	4	20	2	1	4	4	0	1	4	671	54	-13	1	13	2	0	0	0	0.05	3.65	1	0.05	3.65	1	0.65	0.55	0.35	1.15	33.55	3.2857142857142856	0.03427719821162444	0.14285714285714285	0.14285714285714285	0.2	0.3548387096774194	0	0.07407407407407407
13	2	MNYT//MBBC	Transilio	-	CB13	33	MNYT	21	27	19	118	2	31	8	8	11	3	20	5	1	2	4	0	3	3	671	54	-13	0	9	3	0	0	1	0.1	5.9	1.05	0.09523809523809523	5.619047619047619	0.5	0.42857142857142855	0.55	0.4	1.55	33.55	3.875	0.046199701937406856	0.375	0	0.15	0.4074074074074074	0	0.05555555555555555
13	2	MBD//MTC	Cedar	-	noblord	26	MTC	38	42	36	117	2	27	6	7	7	1	20	5	0	5	8	0	1	0	474	54	-11	2	18	5	0	1	0	0.1	5.85	1.9	0.05263157894736842	3.0789473684210527	0.625	0.47368421052631576	0.35	0.35	1.35	23.7	3.857142857142857	0.056962025316455694	0.14285714285714285	0.2857142857142857	0	0.16666666666666666	0	0.018518518518518517
13	2	MBD//MTC	Cedar	-	intercest	106	MBD	34	33	26	165	8	81	7	16	29	13	20	10	0	6	9	3	6	13	348	54	11	5	10	4	2	0	2	0.4	8.25	1.7	0.23529411764705882	4.852941176470588	0.6666666666666666	0.29411764705882354	1.45	0.8	4.05	17.4	5.0625	0.23275862068965517	0.375	0.3125	0.65	0.8787878787878788	0	0.24074074074074073
13	2	MBD//MTC	Cedar	-	siDe	70	MTC	11	22	11	37	0	363	11	36	44	3	20	1	0	1	4	0	24	8	474	54	-11	25	6	2	0	0	0	0	1.85	0.55	0	3.3636363636363638	0.25	0.5454545454545454	2.2	1.8	18.15	23.7	10.083333333333334	0.7658227848101266	0.6666666666666666	0.6944444444444444	0.4	2	0	0.05555555555555555
13	2	MBD//MTC	Cedar	-	C Bivvey	95	MBD	11	15	9	35	2	442	6	34	39	6	20	2	0	3	3	0	18	5	348	54	11	18	3	2	3	1	0	0.1	1.75	0.55	0.18181818181818182	3.1818181818181817	1	0.2727272727272727	1.95	1.7	22.1	17.4	13	1.2701149425287357	0.5294117647058824	0.5294117647058824	0.25	2.6	0	0.1111111111111111
13	2	MBD//MTC	Cedar	-	toasty.	64	MTC	31	33	26	152	4	72	7	8	12	9	20	4	0	2	4	1	1	4	474	54	-11	2	11	5	0	0	1	0.2	7.6	1.55	0.12903225806451613	4.903225806451613	0.5	0.3548387096774194	0.6	0.4	3.6	23.7	9	0.1518987341772152	0.125	0.25	0.2	0.36363636363636365	1	0.16666666666666666
13	2	MBD//MTC	Cedar	-	Milky	87	MBD	40	36	32	267	8	29	4	5	9	7	20	10	4	1	9	1	2	4	348	54	11	2	18	5	1	0	2	0.4	13.35	2	0.2	6.675	0.1111111111111111	0.45	0.45	0.25	1.45	17.4	5.8	0.08333333333333333	0.4	0.4	0.2	0.25	0	0.12962962962962962
13	2	MBD//MTC	Cedar	-	alchemist	75	MTC	12	22	11	42	1	343	11	24	29	10	20	1	1	2	5	0	13	5	474	54	-11	10	8	0	3	1	0	0.05	2.1	0.6	0.08333333333333333	3.5	0.4	0.6666666666666666	1.45	1.2	17.15	23.7	14.291666666666666	0.7236286919831224	0.5416666666666666	0.4166666666666667	0.25	1.3181818181818181	0	0.18518518518518517
13	2	MBD//MTC	Cedar	-	Stann	78	MBD	8	10	8	7	0	489	2	29	37	5	20	1	0	1	1	0	17	8	348	54	11	18	8	1	1	0	0	0	0.35	0.4	0	0.875	1	1	1.85	1.45	24.45	17.4	16.862068965517242	1.4051724137931034	0.5862068965517241	0.6206896551724138	0.4	3.7	0	0.09259259259259259
13	2	MBD//MTC	Transilio	-	noblord	26	MTC	38	42	36	117	2	27	6	7	7	1	20	5	0	5	8	0	1	0	474	54	-11	2	18	5	0	1	0	0.1	5.85	1.9	0.05263157894736842	3.0789473684210527	0.625	0.47368421052631576	0.35	0.35	1.35	23.7	3.857142857142857	0.056962025316455694	0.14285714285714285	0.2857142857142857	0	0.16666666666666666	0	0.018518518518518517
13	2	MBD//MTC	Transilio	-	intercest	106	MBD	34	33	26	165	8	81	7	16	29	13	20	10	0	6	9	3	6	13	348	54	11	5	10	4	2	0	2	0.4	8.25	1.7	0.23529411764705882	4.852941176470588	0.6666666666666666	0.29411764705882354	1.45	0.8	4.05	17.4	5.0625	0.23275862068965517	0.375	0.3125	0.65	0.8787878787878788	0	0.24074074074074073
13	2	MBD//MTC	Transilio	-	siDe	70	MTC	11	22	11	37	0	363	11	36	44	3	20	1	0	1	4	0	24	8	474	54	-11	25	6	2	0	0	0	0	1.85	0.55	0	3.3636363636363638	0.25	0.5454545454545454	2.2	1.8	18.15	23.7	10.083333333333334	0.7658227848101266	0.6666666666666666	0.6944444444444444	0.4	2	0	0.05555555555555555
13	2	MBD//MTC	Transilio	-	C Bivvey	95	MBD	11	15	9	35	2	442	6	34	39	6	20	2	0	3	3	0	18	5	348	54	11	18	3	2	3	1	0	0.1	1.75	0.55	0.18181818181818182	3.1818181818181817	1	0.2727272727272727	1.95	1.7	22.1	17.4	13	1.2701149425287357	0.5294117647058824	0.5294117647058824	0.25	2.6	0	0.1111111111111111
13	2	MBD//MTC	Transilio	-	toasty.	64	MTC	31	33	26	152	4	72	7	8	12	9	20	4	0	2	4	1	1	4	474	54	-11	2	11	5	0	0	1	0.2	7.6	1.55	0.12903225806451613	4.903225806451613	0.5	0.3548387096774194	0.6	0.4	3.6	23.7	9	0.1518987341772152	0.125	0.25	0.2	0.36363636363636365	1	0.16666666666666666
13	2	MBD//MTC	Transilio	-	Milky	87	MBD	40	36	32	267	8	29	4	5	9	7	20	10	4	1	9	1	2	4	348	54	11	2	18	5	1	0	2	0.4	13.35	2	0.2	6.675	0.1111111111111111	0.45	0.45	0.25	1.45	17.4	5.8	0.08333333333333333	0.4	0.4	0.2	0.25	0	0.12962962962962962
13	2	MBD//MTC	Transilio	-	alchemist	75	MTC	12	22	11	42	1	343	11	24	29	10	20	1	1	2	5	0	13	5	474	54	-11	10	8	0	3	1	0	0.05	2.1	0.6	0.08333333333333333	3.5	0.4	0.6666666666666666	1.45	1.2	17.15	23.7	14.291666666666666	0.7236286919831224	0.5416666666666666	0.4166666666666667	0.25	1.3181818181818181	0	0.18518518518518517
13	2	MBD//MTC	Transilio	-	Stann	78	MBD	8	10	8	7	0	489	2	29	37	5	20	1	0	1	1	0	17	8	348	54	11	18	8	1	1	0	0	0	0.35	0.4	0	0.875	1	1	1.85	1.45	24.45	17.4	16.862068965517242	1.4051724137931034	0.5862068965517241	0.6206896551724138	0.4	3.7	0	0.09259259259259259
