season	week	game	half	team1	team2	t1score	t2score
18	5	Catch-22	1	MMMP	MHBL	4	1
18	5	Catch-22	2	MMMP	MHBL	1	3
18	5	Catch-22	OT	MMMP	MHBL	0	0
18	5	Jardim	1	MMMP	MHBL	8	10
18	5	Jardim	2	MMMP	MHBL	4	3
18	5	Jardim	OT	MMMP	MHBL	0	0
18	5	Catch-22	1	MAC	MOPH	5	1
18	5	Catch-22	2	MAC	MOPH	5	2
18	5	Catch-22	OT	MAC	MOPH	0	0
18	5	Jardim	1	MAC	MOPH	6	4
18	5	Jardim	2	MAC	MOPH	13	1
18	5	Jardim	OT	MAC	MOPH	0	0
18	1	EMERALD	1	MOPH	MHBL	3	3
18	1	EMERALD	2	MOPH	MHBL	4	6
18	1	EMERALD	OT	MOPH	MHBL	0	0
18	1	Transilio	1	MOPH	MHBL	2	3
18	1	Transilio	2	MOPH	MHBL	3	2
18	1	Transilio	OT	MOPH	MHBL	7	2
18	6	Jardim	1	RHCP	MRLB	8	3
18	6	Jardim	2	RHCP	MRLB	4	5
18	6	Jardim	OT	RHCP	MRLB	0	0
18	6	Pilot 2.0	1	RHCP	MRLB	2	2
18	6	Pilot 2.0	2	RHCP	MRLB	1	4
18	6	Pilot 2.0	OT	RHCP	MRLB	0	0
18	6	Jardim	1	MTOC	MOPH	1	4
18	6	Jardim	2	MTOC	MOPH	5	1
18	6	Jardim	OT	MTOC	MOPH	0	0
18	6	Pilot 2.0	1	MTOC	MOPH	6	4
18	6	Pilot 2.0	2	MTOC	MOPH	3	3
18	6	Pilot 2.0	OT	MTOC	MOPH	0	0
18	6	Jardim	1	MHGW	MHBL	6	4
18	6	Jardim	2	MHGW	MHBL	8	4
18	6	Jardim	OT	MHGW	MHBL	0	0
18	6	Pilot 2.0	1	MHGW	MHBL	2	2
18	6	Pilot 2.0	2	MHGW	MHBL	2	2
18	6	Pilot 2.0	OT	MHGW	MHBL	1	8
18	6	Jardim	1	MOD	MMMP	9	6
18	6	Jardim	2	MOD	MMMP	7	6
18	6	Jardim	OT	MOD	MMMP	0	0
18	6	Pilot 2.0	1	MOD	MMMP	5	3
18	6	Pilot 2.0	2	MOD	MMMP	4	3
18	6	Pilot 2.0	OT	MOD	MMMP	0	0
18	6	Jardim	1	MTHS	MAC	6	1
18	6	Jardim	2	MTHS	MAC	4	8
18	6	Jardim	OT	MTHS	MAC	0	0
18	6	Pilot 2.0	1	MTHS	MAC	2	3
18	6	Pilot 2.0	2	MTHS	MAC	6	3
18	6	Pilot 2.0	OT	MTHS	MAC	0	0
18	7	Pilot 2.0	1	MTOC	MOD	3	5
18	7	Pilot 2.0	2	MTOC	MOD	3	1
18	7	Pilot 2.0	OT	MTOC	MOD	4	5
18	7	EMERALD	1	MTOC	MOD	6	2
18	7	EMERALD	2	MTOC	MOD	3	2
18	7	EMERALD	OT	MTOC	MOD	0	0
18	7	Pilot 2.0	1	MHGW	MTHS	5	6
18	7	Pilot 2.0	2	MHGW	MTHS	1	6
18	7	Pilot 2.0	OT	MHGW	MTHS	0	0
18	7	EMERALD	1	MHGW	MTHS	2	8
18	7	EMERALD	2	MHGW	MTHS	2	5
18	7	EMERALD	OT	MHGW	MTHS	0	0
18	7	Pilot 2.0	1	RHCP	MAC	4	2
18	7	Pilot 2.0	2	RHCP	MAC	5	4
18	7	Pilot 2.0	OT	RHCP	MAC	0	0
18	7	EMERALD	1	RHCP	MAC	5	7
18	7	EMERALD	2	RHCP	MAC	7	3
18	7	EMERALD	OT	RHCP	MAC	0	0
18	7	Pilot 2.0	1	MMMP	MOPH	3	3
18	7	Pilot 2.0	2	MMMP	MOPH	3	0
18	7	Pilot 2.0	OT	MMMP	MOPH	0	0
18	7	EMERALD	1	MMMP	MOPH	6	1
18	7	EMERALD	2	MMMP	MOPH	13	3
18	7	EMERALD	OT	MMMP	MOPH	0	0
18	7	Pilot 2.0	1	MRLB	MHBL	0	6
18	7	Pilot 2.0	2	MRLB	MHBL	3	2
18	7	Pilot 2.0	OT	MRLB	MHBL	0	0
18	7	EMERALD	1	MRLB	MHBL	7	2
18	7	EMERALD	2	MRLB	MHBL	7	1
18	7	EMERALD	OT	MRLB	MHBL	0	0
19	1	Pilot 2.0	1	MDNO	MCCB	8	3
19	1	Pilot 2.0	2	MDNO	MCCB	5	6
19	1	Pilot 2.0	OT	MDNO	MCCB	0	0
19	1	Jardim	1	MDNO	MCCB	5	2
19	1	Jardim	2	MDNO	MCCB	5	3
19	1	Jardim	OT	MDNO	MCCB	0	0
19	1	Pilot 2.0	1	MTEF	MAC	1	5
19	1	Pilot 2.0	2	MTEF	MAC	4	2
19	1	Pilot 2.0	OT	MTEF	MAC	0	0
19	1	Jardim	1	MTEF	MAC	3	4
19	1	Jardim	2	MTEF	MAC	4	2
19	1	Jardim	OT	MTEF	MAC	0	0
19	1	Pilot 2.0	1	MRKT	MCDC	2	2
19	1	Pilot 2.0	2	MRKT	MCDC	4	2
19	1	Pilot 2.0	OT	MRKT	MCDC	0	0
19	1	Jardim	1	MRKT	MCDC	3	4
19	1	Jardim	2	MRKT	MCDC	2	4
19	1	Jardim	OT	MRKT	MCDC	0	0
19	1	Pilot 2.0	1	MLBT	MVIL	2	1
19	1	Pilot 2.0	2	MLBT	MVIL	4	1
19	1	Pilot 2.0	OT	MLBT	MVIL	0	0
19	1	Jardim	1	MLBT	MVIL	6	4
19	1	Jardim	2	MLBT	MVIL	1	11
19	1	Jardim	OT	MLBT	MVIL	0	0
19	1	Pilot 2.0	1	MFBD	MSRP	3	0
19	1	Pilot 2.0	2	MFBD	MSRP	4	1
19	1	Pilot 2.0	OT	MFBD	MSRP	0	0
19	1	Jardim	1	MFBD	MSRP	4	9
19	1	Jardim	2	MFBD	MSRP	7	7
19	1	Jardim	OT	MFBD	MSRP	0	0
19	2	Jardim	1	MDNO	MCDC	2	5
19	2	Jardim	2	MDNO	MCDC	6	5
19	2	Jardim	OT	MDNO	MCDC	0	0
19	2	Rush	1	MDNO	MCDC	5	4
19	2	Rush	2	MDNO	MCDC	7	5
19	2	Rush	OT	MDNO	MCDC	0	0
19	2	Jardim	1	MTEF	MSRP	7	5
19	2	Jardim	2	MTEF	MSRP	5	5
19	2	Jardim	OT	MTEF	MSRP	0	0
19	2	Rush	1	MTEF	MSRP	2	2
19	2	Rush	2	MTEF	MSRP	5	4
19	2	Rush	OT	MTEF	MSRP	0	0
19	2	Jardim	1	MRKT	MLBT	1	4
19	2	Jardim	2	MRKT	MLBT	5	3
19	2	Jardim	OT	MRKT	MLBT	0	0
19	2	Rush	1	MRKT	MLBT	4	3
19	2	Rush	2	MRKT	MLBT	5	2
19	2	Rush	OT	MRKT	MLBT	0	0
19	2	Jardim	1	MVIL	MAC	3	3
19	2	Jardim	2	MVIL	MAC	6	4
19	2	Jardim	OT	MVIL	MAC	0	0
19	2	Rush	1	MVIL	MAC	8	2
19	2	Rush	2	MVIL	MAC	5	6
19	2	Rush	OT	MVIL	MAC	0	0
19	2	Jardim	1	MCCB	MFBD	4	6
19	2	Jardim	2	MCCB	MFBD	2	7
19	2	Jardim	OT	MCCB	MFBD	0	0
19	2	Rush	1	MCCB	MFBD	3	3
19	2	Rush	2	MCCB	MFBD	2	1
19	2	Rush	OT	MCCB	MFBD	0	0
19	3	Rush	1	MDNO	MVIL	4	2
19	3	Rush	2	MDNO	MVIL	8	3
19	3	Rush	OT	MDNO	MVIL	0	0
19	3	Scorpio	1	MDNO	MVIL	2	4
19	3	Scorpio	2	MDNO	MVIL	6	4
19	3	Scorpio	OT	MDNO	MVIL	5	7
19	3	Rush	1	MTEF	MRKT	2	2
19	3	Rush	2	MTEF	MRKT	2	2
19	3	Rush	OT	MTEF	MRKT	7	4
19	3	Scorpio	1	MTEF	MRKT	4	0
19	3	Scorpio	2	MTEF	MRKT	5	5
19	3	Scorpio	OT	MTEF	MRKT	0	0
19	3	Rush	1	MAC	MFBD	0	7
19	3	Rush	2	MAC	MFBD	1	5
19	3	Rush	OT	MAC	MFBD	0	0
19	3	Scorpio	1	MAC	MFBD	0	4
19	3	Scorpio	2	MAC	MFBD	4	4
19	3	Scorpio	OT	MAC	MFBD	0	0
19	3	Rush	1	MLBT	MCCB	2	1
19	3	Rush	2	MLBT	MCCB	1	7
19	3	Rush	OT	MLBT	MCCB	0	0
19	3	Scorpio	1	MLBT	MCCB	3	4
19	3	Scorpio	2	MLBT	MCCB	1	2
19	3	Scorpio	OT	MLBT	MCCB	0	0
19	3	Rush	1	MCDC	MSRP	1	1
19	3	Rush	2	MCDC	MSRP	1	4
19	3	Rush	OT	MCDC	MSRP	0	0
19	3	Scorpio	1	MCDC	MSRP	4	2
19	3	Scorpio	2	MCDC	MSRP	2	6
19	3	Scorpio	OT	MCDC	MSRP	0	0
19	4	Scorpio	1	MDNO	MFBD	4	2
19	4	Scorpio	2	MDNO	MFBD	2	7
19	4	Scorpio	OT	MDNO	MFBD	0	0
19	4	Cedar	1	MDNO	MFBD	4	3
19	4	Cedar	2	MDNO	MFBD	1	7
19	4	Cedar	OT	MDNO	MFBD	0	0
19	4	Scorpio	1	MTEF	MCDC	1	3
19	4	Scorpio	2	MTEF	MCDC	1	3
19	4	Scorpio	OT	MTEF	MCDC	0	0
19	4	Cedar	1	MTEF	MCDC	0	7
19	4	Cedar	2	MTEF	MCDC	5	5
19	4	Cedar	OT	MTEF	MCDC	0	0
19	4	Scorpio	1	MRKT	MVIL	4	3
19	4	Scorpio	2	MRKT	MVIL	4	2
19	4	Scorpio	OT	MRKT	MVIL	0	0
19	4	Cedar	1	MRKT	MVIL	7	0
19	4	Cedar	2	MRKT	MVIL	3	7
19	4	Cedar	OT	MRKT	MVIL	0	0
19	4	Scorpio	1	MLBT	MSRP	6	0
19	4	Scorpio	2	MLBT	MSRP	2	5
19	4	Scorpio	OT	MLBT	MSRP	0	0
19	4	Cedar	1	MLBT	MSRP	3	3
19	4	Cedar	2	MLBT	MSRP	8	2
19	4	Cedar	OT	MLBT	MSRP	0	0
19	4	Scorpio	1	MCCB	MAC	3	3
19	4	Scorpio	2	MCCB	MAC	4	4
19	4	Scorpio	OT	MCCB	MAC	5	4
19	4	Cedar	1	MCCB	MAC	6	3
19	4	Cedar	2	MCCB	MAC	5	5
19	4	Cedar	OT	MCCB	MAC	0	0
19	5	Cedar	1	MDNO	MRKT	1	6
19	5	Cedar	2	MDNO	MRKT	2	9
19	5	Cedar	OT	MDNO	MRKT	0	0
19	5	EMERALD	1	MDNO	MRKT	2	6
19	5	EMERALD	2	MDNO	MRKT	4	4
19	5	EMERALD	OT	MDNO	MRKT	0	0
19	5	Cedar	1	MTEF	MCCB	1	1
19	5	Cedar	2	MTEF	MCCB	5	3
19	5	Cedar	OT	MTEF	MCCB	0	0
19	5	EMERALD	1	MTEF	MCCB	1	4
19	5	EMERALD	2	MTEF	MCCB	4	5
19	5	EMERALD	OT	MTEF	MCCB	0	0
19	5	Cedar	1	MLBT	MAC	3	1
19	5	Cedar	2	MLBT	MAC	4	3
19	5	Cedar	OT	MLBT	MAC	0	0
19	5	EMERALD	1	MLBT	MAC	9	3
19	5	EMERALD	2	MLBT	MAC	4	3
19	5	EMERALD	OT	MLBT	MAC	0	0
19	5	Cedar	1	MVIL	MSRP	3	1
19	5	Cedar	2	MVIL	MSRP	2	3
19	5	Cedar	OT	MVIL	MSRP	0	0
19	5	EMERALD	1	MVIL	MSRP	4	2
19	5	EMERALD	2	MVIL	MSRP	10	3
19	5	EMERALD	OT	MVIL	MSRP	0	0
19	5	Cedar	1	MFBD	MCDC	5	2
19	5	Cedar	2	MFBD	MCDC	3	4
19	5	Cedar	OT	MFBD	MCDC	0	0
19	5	EMERALD	1	MFBD	MCDC	5	1
19	5	EMERALD	2	MFBD	MCDC	3	6
19	5	EMERALD	OT	MFBD	MCDC	0	0
19	6	EMERALD	1	MDNO	MLBT	7	2
19	6	EMERALD	2	MDNO	MLBT	4	4
19	6	EMERALD	OT	MDNO	MLBT	0	0
19	6	Transilio	1	MDNO	MLBT	5	6
19	6	Transilio	2	MDNO	MLBT	6	2
19	6	Transilio	OT	MDNO	MLBT	0	0
19	6	EMERALD	1	MTEF	MFBD	4	6
19	6	EMERALD	2	MTEF	MFBD	6	2
19	6	EMERALD	OT	MTEF	MFBD	0	0
19	6	Transilio	1	MTEF	MFBD	4	3
19	6	Transilio	2	MTEF	MFBD	4	3
19	6	Transilio	OT	MTEF	MFBD	0	0
19	6	EMERALD	1	MRKT	MSRP	6	1
19	6	EMERALD	2	MRKT	MSRP	10	2
19	6	EMERALD	OT	MRKT	MSRP	0	0
19	6	Transilio	1	MRKT	MSRP	9	0
19	6	Transilio	2	MRKT	MSRP	8	1
19	6	Transilio	OT	MRKT	MSRP	0	0
19	6	EMERALD	1	MVIL	MCCB	3	9
19	6	EMERALD	2	MVIL	MCCB	6	2
19	6	EMERALD	OT	MVIL	MCCB	0	0
19	6	Transilio	1	MVIL	MCCB	1	2
19	6	Transilio	2	MVIL	MCCB	1	5
19	6	Transilio	OT	MVIL	MCCB	0	0
19	6	EMERALD	1	MAC	MCDC	6	4
19	6	EMERALD	2	MAC	MCDC	3	6
19	6	EMERALD	OT	MAC	MCDC	0	0
19	6	Transilio	1	MAC	MCDC	1	4
19	6	Transilio	2	MAC	MCDC	4	5
19	6	Transilio	OT	MAC	MCDC	0	0
19	7	Transilio	1	MDNO	MTEF	0	3
19	7	Transilio	2	MDNO	MTEF	2	5
19	7	Transilio	OT	MDNO	MTEF	0	0
19	7	Pilot 2.0	1	MDNO	MTEF	4	2
19	7	Pilot 2.0	2	MDNO	MTEF	1	1
19	7	Pilot 2.0	OT	MDNO	MTEF	0	0
19	7	Transilio	1	MRKT	MAC	2	1
19	7	Transilio	2	MRKT	MAC	2	2
19	7	Transilio	OT	MRKT	MAC	0	0
19	7	Pilot 2.0	1	MRKT	MAC	2	4
19	7	Pilot 2.0	2	MRKT	MAC	3	0
19	7	Pilot 2.0	OT	MRKT	MAC	0	0
19	7	Transilio	1	MLBT	MFBD	4	3
19	7	Transilio	2	MLBT	MFBD	4	2
19	7	Transilio	OT	MLBT	MFBD	0	0
19	7	Pilot 2.0	1	MLBT	MFBD	5	3
19	7	Pilot 2.0	2	MLBT	MFBD	2	4
19	7	Pilot 2.0	OT	MLBT	MFBD	6	2
19	7	Transilio	1	MVIL	MCDC	2	4
19	7	Transilio	2	MVIL	MCDC	4	7
19	7	Transilio	OT	MVIL	MCDC	0	0
19	7	Pilot 2.0	1	MVIL	MCDC	4	2
19	7	Pilot 2.0	2	MVIL	MCDC	0	3
19	7	Pilot 2.0	OT	MVIL	MCDC	0	0
19	7	Transilio	1	MCCB	MSRP	7	5
19	7	Transilio	2	MCCB	MSRP	5	4
19	7	Transilio	OT	MCCB	MSRP	0	0
19	7	Pilot 2.0	1	MCCB	MSRP	4	3
19	7	Pilot 2.0	2	MCCB	MSRP	4	1
19	7	Pilot 2.0	OT	MCCB	MSRP	0	0
