season	week	game	half	team1	team2	t1score	t2score
16	4	Cedar	OT	NCLP	NMMP	0	0
16	4	Tetanic	1	NCLP	NMMP	9	0
16	4	Tetanic	2	NCLP	NMMP	10	9
16	4	Tetanic	OT	NCLP	NMMP	0	0
16	4	Cedar	1	N7DS	NBIH	1	3
16	4	Cedar	2	N7DS	NBIH	3	3
16	4	Cedar	OT	N7DS	NBIH	0	0
16	4	Tetanic	1	N7DS	NBIH	5	3
16	4	Tetanic	2	N7DS	NBIH	0	5
16	4	Tetanic	OT	N7DS	NBIH	0	0
16	5	Tetanic	1	NCSP	NSRP	2	6
16	5	Tetanic	2	NCSP	NSRP	3	5
16	5	Tetanic	OT	NCSP	NSRP	0	0
16	5	Rush	1	NCSP	NSRP	3	8
16	5	Rush	2	NCSP	NSRP	3	5
16	5	Rush	OT	NCSP	NSRP	0	0
16	5	Tetanic	1	NAW	NCLP	4	2
16	5	Tetanic	2	NAW	NCLP	4	8
16	5	Tetanic	OT	NAW	NCLP	0	0
16	5	Rush	1	NAW	NCLP	9	1
16	5	Rush	2	NAW	NCLP	3	5
16	5	Rush	OT	NAW	NCLP	0	0
16	5	Tetanic	1	NTHS	N7DS	1	5
16	5	Tetanic	2	NTHS	N7DS	3	0
16	5	Tetanic	OT	NTHS	N7DS	0	0
16	5	Rush	1	NTHS	N7DS	2	0
16	5	Rush	2	NTHS	N7DS	1	5
16	5	Rush	OT	NTHS	N7DS	0	0
16	5	Tetanic	1	NJNG	BHCP	4	4
16	5	Tetanic	2	NJNG	BHCP	3	3
16	5	Tetanic	OT	NJNG	BHCP	11	10
16	5	Rush	1	NJNG	BHCP	3	3
16	5	Rush	2	NJNG	BHCP	2	2
16	5	Rush	OT	NJNG	BHCP	3	6
16	5	Tetanic	1	NCRK	NPIC	3	3
16	5	Tetanic	2	NCRK	NPIC	5	2
16	5	Tetanic	OT	NCRK	NPIC	0	0
16	5	Rush	1	NCRK	NPIC	4	5
16	5	Rush	2	NCRK	NPIC	7	4
16	5	Rush	OT	NCRK	NPIC	0	0
16	5	Tetanic	1	NMMP	NBIH	7	4
16	5	Tetanic	2	NMMP	NBIH	2	3
16	5	Tetanic	OT	NMMP	NBIH	0	0
16	5	Rush	1	NMMP	NBIH	5	3
16	5	Rush	2	NMMP	NBIH	5	1
16	5	Rush	OT	NMMP	NBIH	0	0
16	6	Rush	1	NCSP	NPIC	3	1
16	6	Rush	2	NCSP	NPIC	3	0
16	6	Rush	OT	NCSP	NPIC	0	0
16	6	Pilot	1	NCSP	NPIC	1	3
16	6	Pilot	2	NCSP	NPIC	2	2
16	6	Pilot	OT	NCSP	NPIC	0	0
16	6	Rush	1	NAW	NMMP	3	2
16	6	Rush	2	NAW	NMMP	3	4
16	6	Rush	OT	NAW	NMMP	7	8
16	6	Pilot	1	NAW	NMMP	3	2
16	6	Pilot	2	NAW	NMMP	4	1
16	6	Pilot	OT	NAW	NMMP	0	0
16	6	Rush	1	NTHS	NBIH	1	6
16	6	Rush	2	NTHS	NBIH	2	4
16	6	Rush	OT	NTHS	NBIH	0	0
16	6	Pilot	1	NTHS	NBIH	2	2
16	6	Pilot	2	NTHS	NBIH	1	3
16	6	Pilot	OT	NTHS	NBIH	0	0
16	6	Rush	1	NJNG	NCRK	1	4
16	6	Rush	2	NJNG	NCRK	5	3
16	6	Rush	OT	NJNG	NCRK	0	0
16	6	Pilot	1	NJNG	NCRK	8	3
16	6	Pilot	2	NJNG	NCRK	3	7
16	6	Pilot	OT	NJNG	NCRK	0	0
16	6	Rush	1	BHCP	NSRP	4	2
16	6	Rush	2	BHCP	NSRP	1	6
16	6	Rush	OT	BHCP	NSRP	0	0
16	6	Pilot	1	BHCP	NSRP	4	2
16	6	Pilot	2	BHCP	NSRP	6	4
16	6	Pilot	OT	BHCP	NSRP	0	0
16	6	Rush	1	NCLP	N7DS	6	2
16	6	Rush	2	NCLP	N7DS	4	7
16	6	Rush	OT	NCLP	N7DS	0	0
16	6	Pilot	1	NCLP	N7DS	4	2
16	6	Pilot	2	NCLP	N7DS	2	4
16	6	Pilot	OT	NCLP	N7DS	3	2
16	7	Pilot	1	NCSP	NTHS	1	2
16	7	Pilot	2	NCSP	NTHS	1	1
16	7	Pilot	OT	NCSP	NTHS	0	0
16	7	EMERALD	1	NCSP	NTHS	7	3
16	7	EMERALD	2	NCSP	NTHS	6	4
16	7	EMERALD	OT	NCSP	NTHS	0	0
16	7	Pilot	1	NAW	NJNG	1	7
16	7	Pilot	2	NAW	NJNG	1	5
16	7	Pilot	OT	NAW	NJNG	0	0
16	7	EMERALD	1	NAW	NJNG	2	2
16	7	EMERALD	2	NAW	NJNG	3	2
16	7	EMERALD	OT	NAW	NJNG	0	0
16	7	Pilot	1	BHCP	NCLP	3	6
16	7	Pilot	2	BHCP	NCLP	3	5
16	7	Pilot	OT	BHCP	NCLP	0	0
16	7	EMERALD	1	BHCP	NCLP	2	1
16	7	EMERALD	2	BHCP	NCLP	1	3
16	7	EMERALD	OT	BHCP	NCLP	0	0
16	7	Pilot	1	NSRP	N7DS	8	1
16	7	Pilot	2	NSRP	N7DS	4	2
16	7	Pilot	OT	NSRP	N7DS	0	0
16	7	EMERALD	1	NSRP	N7DS	5	5
16	7	EMERALD	2	NSRP	N7DS	1	4
16	7	EMERALD	OT	NSRP	N7DS	0	0
16	7	Pilot	1	NCRK	NMMP	4	4
16	7	Pilot	2	NCRK	NMMP	2	3
16	7	Pilot	OT	NCRK	NMMP	0	0
16	7	EMERALD	1	NCRK	NMMP	7	5
16	7	EMERALD	2	NCRK	NMMP	4	5
16	7	EMERALD	OT	NCRK	NMMP	0	0
16	7	Pilot	1	NPIC	NBIH	3	1
16	7	Pilot	2	NPIC	NBIH	4	1
16	7	Pilot	OT	NPIC	NBIH	0	0
16	7	EMERALD	1	NPIC	NBIH	6	7
16	7	EMERALD	2	NPIC	NBIH	3	8
16	7	EMERALD	OT	NPIC	NBIH	0	0
17	1	Transilio	1	NAW	NSSP	3	2
17	1	Transilio	2	NAW	NSSP	2	10
17	1	Transilio	OT	NAW	NSSP	0	0
17	1	EMERALD	1	NAW	NSSP	3	1
17	1	EMERALD	2	NAW	NSSP	2	4
17	1	EMERALD	OT	NAW	NSSP	3	4
17	1	Transilio	1	BHCP	NHR	5	2
17	1	Transilio	2	BHCP	NHR	4	1
17	1	Transilio	OT	BHCP	NHR	0	0
17	1	EMERALD	1	BHCP	NHR	5	3
17	1	EMERALD	2	BHCP	NHR	3	5
17	1	EMERALD	OT	BHCP	NHR	3	5
17	1	Transilio	1	NJJ	NCSP	3	1
17	1	Transilio	2	NJJ	NCSP	2	1
17	1	Transilio	OT	NJJ	NCSP	0	0
17	1	EMERALD	1	NJJ	NCSP	4	3
17	1	EMERALD	2	NJJ	NCSP	3	4
17	1	EMERALD	OT	NJJ	NCSP	3	1
17	1	Transilio	1	NBIH	NSVB	1	8
17	1	Transilio	2	NBIH	NSVB	1	7
17	1	Transilio	OT	NBIH	NSVB	0	0
17	1	EMERALD	1	NBIH	NSVB	4	4
17	1	EMERALD	2	NBIH	NSVB	3	5
17	1	EMERALD	OT	NBIH	NSVB	0	0
17	1	Transilio	1	NMMP	NBOP	5	1
17	1	Transilio	2	NMMP	NBOP	3	10
17	1	Transilio	OT	NMMP	NBOP	0	0
17	1	EMERALD	1	NMMP	NBOP	4	3
17	1	EMERALD	2	NMMP	NBOP	3	9
17	1	EMERALD	OT	NMMP	NBOP	0	0
17	1	Transilio	1	NCRD	NSC	3	4
17	1	Transilio	2	NCRD	NSC	5	2
17	1	Transilio	OT	NCRD	NSC	0	0
17	1	EMERALD	1	NCRD	NSC	1	3
17	1	EMERALD	2	NCRD	NSC	2	3
17	1	EMERALD	OT	NCRD	NSC	0	0
17	2	Emerald	1	NAW	NCSP	0	2
17	2	Emerald	2	NAW	NCSP	4	4
17	2	Emerald	OT	NAW	NCSP	0	0
17	2	Rush	1	NAW	NCSP	1	2
17	2	Rush	2	NAW	NCSP	3	2
17	2	Rush	OT	NAW	NCSP	4	2
17	2	Emerald	1	NSSP	NHR	4	4
17	2	Emerald	2	NSSP	NHR	3	5
17	2	Emerald	OT	NSSP	NHR	0	0
17	2	Rush	1	NSSP	NHR	3	1
17	2	Rush	2	NSSP	NHR	1	6
17	2	Rush	OT	NSSP	NHR	0	0
17	2	Emerald	1	BHCP	NJJ	5	2
17	2	Emerald	2	BHCP	NJJ	7	4
17	2	Emerald	OT	BHCP	NJJ	0	0
17	2	Rush	1	BHCP	NJJ	1	2
17	2	Rush	2	BHCP	NJJ	7	2
17	2	Rush	OT	BHCP	NJJ	0	0
17	2	Emerald	1	NBIH	NSC	2	3
17	2	Emerald	2	NBIH	NSC	4	3
17	2	Emerald	OT	NBIH	NSC	2	8
17	2	Rush	1	NBIH	NSC	3	2
17	2	Rush	2	NBIH	NSC	2	8
17	2	Rush	OT	NBIH	NSC	0	0
17	2	Emerald	1	NSVB	NBOP	3	6
17	2	Emerald	2	NSVB	NBOP	5	3
17	2	Emerald	OT	NSVB	NBOP	0	0
17	2	Rush	1	NSVB	NBOP	5	1
17	2	Rush	2	NSVB	NBOP	6	2
17	2	Rush	OT	NSVB	NBOP	0	0
17	2	Emerald	1	NMMP	NCRD	1	5
17	2	Emerald	2	NMMP	NCRD	7	4
17	2	Emerald	OT	NMMP	NCRD	0	0
17	2	Rush	1	NMMP	NCRD	5	1
17	2	Rush	2	NMMP	NCRD	2	5
17	2	Rush	OT	NMMP	NCRD	0	0
17	3	Rush	1	NAW	NMMP	2	2
17	3	Rush	2	NAW	NMMP	3	3
17	3	Rush	OT	NAW	NMMP	1	2
17	3	Pilot	1	NAW	NMMP	2	5
17	3	Pilot	2	NAW	NMMP	1	4
17	3	Pilot	OT	NAW	NMMP	0	0
17	3	Rush	1	NSSP	NBIH	4	2
17	3	Rush	2	NSSP	NBIH	5	1
17	3	Rush	OT	NSSP	NBIH	0	0
17	3	Pilot	1	NSSP	NBIH	1	2
17	3	Pilot	2	NSSP	NBIH	2	2
17	3	Pilot	OT	NSSP	NBIH	0	0
17	3	Rush	1	BHCP	NSVB	4	2
17	3	Rush	2	BHCP	NSVB	1	6
17	3	Rush	OT	BHCP	NSVB	0	0
17	3	Pilot	1	BHCP	NSVB	1	3
17	3	Pilot	2	BHCP	NSVB	2	8
17	3	Pilot	OT	BHCP	NSVB	0	0
17	3	Rush	1	NHR	NSC	3	6
17	3	Rush	2	NHR	NSC	5	5
17	3	Rush	OT	NHR	NSC	0	0
17	3	Pilot	1	NHR	NSC	4	3
17	3	Pilot	2	NHR	NSC	1	4
17	3	Pilot	OT	NHR	NSC	0	0
17	3	Rush	1	NJJ	NBOP	2	1
17	3	Rush	2	NJJ	NBOP	5	4
17	3	Rush	OT	NJJ	NBOP	0	0
17	3	Pilot	1	NJJ	NBOP	1	3
17	3	Pilot	2	NJJ	NBOP	5	3
17	3	Pilot	OT	NJJ	NBOP	1	0
17	3	Rush	1	NCSP	NCRD	3	0
17	3	Rush	2	NCSP	NCRD	2	6
17	3	Rush	OT	NCSP	NCRD	0	0
17	3	Pilot	1	NCSP	NCRD	2	2
17	3	Pilot	2	NCSP	NCRD	3	0
17	3	Pilot	OT	NCSP	NCRD	0	0
17	4	Pilot	1	NAW	NSC	4	5
17	4	Pilot	2	NAW	NSC	2	4
17	4	Pilot	OT	NAW	NSC	0	0
17	4	Jardim	1	NAW	NSC	4	3
17	4	Jardim	2	NAW	NSC	7	5
17	4	Jardim	OT	NAW	NSC	0	0
17	4	Pilot	1	NSSP	NBOP	1	5
17	4	Pilot	2	NSSP	NBOP	6	2
17	4	Pilot	OT	NSSP	NBOP	1	3
17	4	Jardim	1	NSSP	NBOP	4	4
17	4	Jardim	2	NSSP	NBOP	2	7
17	4	Jardim	OT	NSSP	NBOP	0	0
17	4	Pilot	1	BHCP	NCRD	2	4
17	4	Pilot	2	BHCP	NCRD	2	3
17	4	Pilot	OT	BHCP	NCRD	0	0
17	4	Jardim	1	BHCP	NCRD	7	2
17	4	Jardim	2	BHCP	NCRD	5	5
17	4	Jardim	OT	BHCP	NCRD	0	0
17	4	Pilot	1	NHR	NMMP	3	8
17	4	Pilot	2	NHR	NMMP	4	1
17	4	Pilot	OT	NHR	NMMP	0	0
17	4	Jardim	1	NHR	NMMP	3	5
17	4	Jardim	2	NHR	NMMP	4	8
17	4	Jardim	OT	NHR	NMMP	0	0
17	4	Pilot	1	NJJ	NBIH	2	1
17	4	Pilot	2	NJJ	NBIH	2	1
17	4	Pilot	OT	NJJ	NBIH	0	0
17	4	Jardim	1	NJJ	NBIH	5	6
17	4	Jardim	2	NJJ	NBIH	5	4
17	4	Jardim	OT	NJJ	NBIH	4	2
17	4	Pilot	1	NSVB	NCSP	5	3
17	4	Pilot	2	NSVB	NCSP	2	7
17	4	Pilot	OT	NSVB	NCSP	0	0
17	4	Jardim	1	NSVB	NCSP	5	2
17	4	Jardim	2	NSVB	NCSP	5	7
17	4	Jardim	OT	NSVB	NCSP	0	0
17	5	Jardim	1	NCRD	NBIH	4	4
17	5	Jardim	2	NCRD	NBIH	6	3
17	5	Jardim	OT	NCRD	NBIH	0	0
17	5	Wormy	1	NCRD	NBIH	2	3
17	5	Wormy	2	NCRD	NBIH	2	2
17	5	Wormy	OT	NCRD	NBIH	0	0
17	5	Jardim	1	NAW	NJJ	2	8
17	5	Jardim	2	NAW	NJJ	5	5
17	5	Jardim	OT	NAW	NJJ	0	0
17	5	Wormy	1	NAW	NJJ	0	3
17	5	Wormy	2	NAW	NJJ	5	4
17	5	Wormy	OT	NAW	NJJ	0	0
17	5	Jardim	1	NSSP	BHCP	3	4
17	5	Jardim	2	NSSP	BHCP	3	3
17	5	Jardim	OT	NSSP	BHCP	0	0
17	5	Wormy	1	NSSP	BHCP	3	0
17	5	Wormy	2	NSSP	BHCP	0	4
17	5	Wormy	OT	NSSP	BHCP	0	0
17	5	Jardim	1	NHR	NCSP	4	2
17	5	Jardim	2	NHR	NCSP	7	2
17	5	Jardim	OT	NHR	NCSP	0	0
17	5	Wormy	1	NHR	NCSP	2	2
17	5	Wormy	2	NHR	NCSP	2	2
17	5	Wormy	OT	NHR	NCSP	2	1
17	5	Jardim	1	NSVB	NMMP	7	2
17	5	Jardim	2	NSVB	NMMP	5	4
17	5	Jardim	OT	NSVB	NMMP	0	0
17	5	Wormy	1	NSVB	NMMP	2	1
17	5	Wormy	2	NSVB	NMMP	4	1
17	5	Wormy	OT	NSVB	NMMP	0	0
17	5	Jardim	1	NBOP	NSC	5	2
17	5	Jardim	2	NBOP	NSC	7	6
17	5	Jardim	OT	NBOP	NSC	0	0
17	5	Wormy	1	NBOP	NSC	4	3
17	5	Wormy	2	NBOP	NSC	5	1
17	5	Wormy	OT	NBOP	NSC	0	0
17	6	Wormy	1	NAW	BHCP	5	2
17	6	Wormy	2	NAW	BHCP	7	3
17	6	Wormy	OT	NAW	BHCP	0	0
17	6	Joji	1	NAW	BHCP	4	3
17	6	Joji	2	NAW	BHCP	1	2
17	6	Joji	OT	NAW	BHCP	1	0
17	6	Wormy	1	NHR	NJJ	4	1
17	6	Wormy	2	NHR	NJJ	4	3
17	6	Wormy	OT	NHR	NJJ	0	0
17	6	Joji	1	NHR	NJJ	5	4
17	6	Joji	2	NHR	NJJ	1	3
17	6	Joji	OT	NHR	NJJ	0	0
17	6	Wormy	1	NBIH	NMMP	2	0
17	6	Wormy	2	NBIH	NMMP	3	0
17	6	Wormy	OT	NBIH	NMMP	0	0
17	6	Joji	1	NBIH	NMMP	4	6
17	6	Joji	2	NBIH	NMMP	2	2
17	6	Joji	OT	NBIH	NMMP	0	0
17	6	Wormy	1	NBOP	NCRD	11	1
17	6	Wormy	2	NBOP	NCRD	5	2
17	6	Wormy	OT	NBOP	NCRD	0	0
17	6	Joji	1	NBOP	NCRD	8	2
17	6	Joji	2	NBOP	NCRD	2	3
17	6	Joji	OT	NBOP	NCRD	0	0
17	6	Wormy	1	NSSP	NCSP	1	0
17	6	Wormy	2	NSSP	NCSP	3	5
17	6	Wormy	OT	NSSP	NCSP	0	0
17	6	Joji	1	NSSP	NCSP	3	5
17	6	Joji	2	NSSP	NCSP	4	3
17	6	Joji	OT	NSSP	NCSP	0	0
17	6	Wormy	1	NSVB	NSC	1	2
17	6	Wormy	2	NSVB	NSC	1	2
17	6	Wormy	OT	NSVB	NSC	0	0
17	6	Joji	1	NSVB	NSC	2	3
17	6	Joji	2	NSVB	NSC	4	3
17	6	Joji	OT	NSVB	NSC	5	6
17	7	Joji	1	NAW	NBIH	6	3
17	7	Joji	2	NAW	NBIH	4	3
17	7	Joji	OT	NAW	NBIH	0	0
17	7	Cedar	1	NAW	NBIH	2	5
17	7	Cedar	2	NAW	NBIH	4	3
17	7	Cedar	OT	NAW	NBIH	0	0
17	7	Joji	1	NSSP	NSVB	2	5
17	7	Joji	2	NSSP	NSVB	1	5
17	7	Joji	OT	NSSP	NSVB	0	0
17	7	Cedar	1	NSSP	NSVB	0	7
17	7	Cedar	2	NSSP	NSVB	0	9
17	7	Cedar	OT	NSSP	NSVB	0	0
17	7	Joji	1	BHCP	NMMP	5	2
17	7	Joji	2	BHCP	NMMP	2	5
17	7	Joji	OT	BHCP	NMMP	6	1
17	7	Cedar	1	BHCP	NMMP	5	4
17	7	Cedar	2	BHCP	NMMP	3	4
17	7	Cedar	OT	BHCP	NMMP	5	4
17	7	Joji	1	NHR	NBOP	3	2
17	7	Joji	2	NHR	NBOP	4	2
17	7	Joji	OT	NHR	NBOP	0	0
17	7	Cedar	1	NHR	NBOP	5	6
17	7	Cedar	2	NHR	NBOP	3	3
17	7	Cedar	OT	NHR	NBOP	0	0
17	7	Joji	1	NJJ	NCRD	1	1
17	7	Joji	2	NJJ	NCRD	2	3
17	7	Joji	OT	NJJ	NCRD	0	0
17	7	Cedar	1	NJJ	NCRD	2	4
17	7	Cedar	2	NJJ	NCRD	2	3
17	7	Cedar	OT	NJJ	NCRD	0	0
17	7	Joji	1	NCSP	NSC	4	1
17	7	Joji	2	NCSP	NSC	3	3
17	7	Joji	OT	NCSP	NSC	0	0
17	7	Cedar	1	NCSP	NSC	7	2
17	7	Cedar	2	NCSP	NSC	7	5
17	7	Cedar	OT	NCSP	NSC	0	0
17	8	Cedar	1	NAW	NBOP	5	1
17	8	Cedar	2	NAW	NBOP	1	4
17	8	Cedar	OT	NAW	NBOP	0	0
17	8	Transilio	1	NAW	NBOP	4	3
17	8	Transilio	2	NAW	NBOP	5	3
17	8	Transilio	OT	NAW	NBOP	0	0
17	8	Cedar	1	NSSP	NCRD	1	5
17	8	Cedar	2	NSSP	NCRD	1	11
17	8	Cedar	OT	NSSP	NCRD	0	0
17	8	Transilio	1	NSSP	NCRD	3	2
17	8	Transilio	2	NSSP	NCRD	2	8
17	8	Transilio	OT	NSSP	NCRD	0	0
17	8	Cedar	1	BHCP	NSC	3	2
17	8	Cedar	2	BHCP	NSC	6	5
17	8	Cedar	OT	BHCP	NSC	0	0
17	8	Transilio	1	BHCP	NSC	3	0
17	8	Transilio	2	BHCP	NSC	1	3
17	8	Transilio	OT	BHCP	NSC	0	0
17	8	Cedar	1	NHR	NBIH	2	4
17	8	Cedar	2	NHR	NBIH	7	2
17	8	Cedar	OT	NHR	NBIH	0	0
17	8	Transilio	1	NHR	NBIH	5	4
17	8	Transilio	2	NHR	NBIH	2	5
17	8	Transilio	OT	NHR	NBIH	0	0
17	8	Cedar	1	NJJ	NSVB	2	2
17	8	Cedar	2	NJJ	NSVB	3	4
17	8	Cedar	OT	NJJ	NSVB	0	0
17	8	Transilio	1	NJJ	NSVB	1	4
17	8	Transilio	2	NJJ	NSVB	1	6
17	8	Transilio	OT	NJJ	NSVB	0	0
17	8	Cedar	1	NCSP	NMMP	3	1
17	8	Cedar	2	NCSP	NMMP	6	2
17	8	Cedar	OT	NCSP	NMMP	0	0
17	8	Transilio	1	NCSP	NMMP	3	4
17	8	Transilio	2	NCSP	NMMP	3	1
17	8	Transilio	OT	NCSP	NMMP	0	0
18	1	EMERALD	1	NTBT	NCT9	1	8
18	1	EMERALD	2	NTBT	NCT9	5	1
18	1	EMERALD	OT	NTBT	NCT9	0	0
18	1	Transilio	1	NTBT	NCT9	1	1
18	1	Transilio	2	NTBT	NCT9	6	3
18	1	Transilio	OT	NTBT	NCT9	0	0
18	1	EMERALD	1	BHCP	NRSP	3	2
18	1	EMERALD	2	BHCP	NRSP	3	3
18	1	EMERALD	OT	BHCP	NRSP	0	0
18	1	Transilio	1	BHCP	NRSP	3	2
18	1	Transilio	2	BHCP	NRSP	1	4
18	1	Transilio	OT	BHCP	NRSP	0	0
18	1	EMERALD	1	NTCJ	N21J	4	1
18	1	EMERALD	2	NTCJ	N21J	5	5
18	1	EMERALD	OT	NTCJ	N21J	0	0
18	1	Transilio	1	NTCJ	N21J	10	2
18	1	Transilio	2	NTCJ	N21J	8	0
18	1	Transilio	OT	NTCJ	N21J	0	0
18	1	EMERALD	1	NCPH	NOBT	4	5
18	1	EMERALD	2	NCPH	NOBT	10	3
18	1	EMERALD	OT	NCPH	NOBT	0	0
18	1	Transilio	1	NCPH	NOBT	0	3
18	1	Transilio	2	NCPH	NOBT	4	0
18	1	Transilio	OT	NCPH	NOBT	0	0
18	1	EMERALD	1	NRTJ	NCYE	4	4
18	1	EMERALD	2	NRTJ	NCYE	6	3
18	1	EMERALD	OT	NRTJ	NCYE	0	0
18	1	Transilio	1	NRTJ	NCYE	10	0
18	1	Transilio	2	NRTJ	NCYE	3	2
18	1	Transilio	OT	NRTJ	NCYE	0	0
18	1	EMERALD	1	NPMG	NGFD	4	5
18	1	EMERALD	2	NPMG	NGFD	3	5
18	1	EMERALD	OT	NPMG	NGFD	0	0
18	1	Transilio	1	NPMG	NGFD	3	0
18	1	Transilio	2	NPMG	NGFD	1	3
18	1	Transilio	OT	NPMG	NGFD	0	0
18	2	Transilio	1	NTBT	NCPH	3	2
18	2	Transilio	2	NTBT	NCPH	1	0
18	2	Transilio	OT	NTBT	NCPH	0	0
18	2	Sugar Hill	1	NTBT	NCPH	1	4
18	2	Sugar Hill	2	NTBT	NCPH	2	7
18	2	Sugar Hill	OT	NTBT	NCPH	0	0
18	2	Transilio	1	NCT9	NOBT	2	4
18	2	Transilio	2	NCT9	NOBT	3	4
18	2	Transilio	OT	NCT9	NOBT	0	0
18	2	Sugar Hill	1	NCT9	NOBT	2	8
18	2	Sugar Hill	2	NCT9	NOBT	3	2
18	2	Sugar Hill	OT	NCT9	NOBT	0	0
18	2	Transilio	1	BHCP	NRTJ	3	1
18	2	Transilio	2	BHCP	NRTJ	1	2
18	2	Transilio	OT	BHCP	NRTJ	0	0
18	2	Sugar Hill	1	BHCP	NRTJ	4	3
18	2	Sugar Hill	2	BHCP	NRTJ	2	2
18	2	Sugar Hill	OT	BHCP	NRTJ	0	0
18	2	Transilio	1	NRSP	NCYE	3	4
18	2	Transilio	2	NRSP	NCYE	5	2
18	2	Transilio	OT	NRSP	NCYE	0	0
18	2	Sugar Hill	1	NRSP	NCYE	8	3
18	2	Sugar Hill	2	NRSP	NCYE	6	4
18	2	Sugar Hill	OT	NRSP	NCYE	0	0
18	2	Transilio	1	NTCJ	NPMG	6	0
18	2	Transilio	2	NTCJ	NPMG	5	1
18	2	Transilio	OT	NTCJ	NPMG	0	0
18	2	Sugar Hill	1	NTCJ	NPMG	4	1
18	2	Sugar Hill	2	NTCJ	NPMG	7	2
18	2	Sugar Hill	OT	NTCJ	NPMG	0	0
18	2	Transilio	1	N21J	NGFD	1	4
18	2	Transilio	2	N21J	NGFD	3	1
18	2	Transilio	OT	N21J	NGFD	0	0
18	2	Sugar Hill	1	N21J	NGFD	2	0
18	2	Sugar Hill	2	N21J	NGFD	9	1
18	2	Sugar Hill	OT	N21J	NGFD	0	0
18	3	Sugar Hill	1	NTBT	NGFD	2	4
18	3	Sugar Hill	2	NTBT	NGFD	2	2
18	3	Sugar Hill	OT	NTBT	NGFD	0	0
18	3	Rush	1	NTBT	NGFD	1	0
18	3	Rush	2	NTBT	NGFD	4	2
18	3	Rush	OT	NTBT	NGFD	0	0
18	3	Sugar Hill	1	NCT9	NPMG	3	2
18	3	Sugar Hill	2	NCT9	NPMG	2	7
18	3	Sugar Hill	OT	NCT9	NPMG	0	0
18	3	Rush	1	NCT9	NPMG	1	9
18	3	Rush	2	NCT9	NPMG	2	10
18	3	Rush	OT	NCT9	NPMG	0	0
18	3	Sugar Hill	1	BHCP	N21J	3	6
18	3	Sugar Hill	2	BHCP	N21J	5	7
18	3	Sugar Hill	OT	BHCP	N21J	0	0
18	3	Rush	1	BHCP	N21J	3	2
18	3	Rush	2	BHCP	N21J	4	7
18	3	Rush	OT	BHCP	N21J	0	0
18	3	Sugar Hill	1	NRSP	NTCJ	4	1
18	3	Sugar Hill	2	NRSP	NTCJ	5	4
18	3	Sugar Hill	OT	NRSP	NTCJ	0	0
18	3	Rush	1	NRSP	NTCJ	4	5
18	3	Rush	2	NRSP	NTCJ	1	8
18	3	Rush	OT	NRSP	NTCJ	0	0
18	3	Sugar Hill	1	NCPH	NCYE	4	3
18	3	Sugar Hill	2	NCPH	NCYE	3	4
18	3	Sugar Hill	OT	NCPH	NCYE	3	2
18	3	Rush	1	NCPH	NCYE	1	2
18	3	Rush	2	NCPH	NCYE	8	1
18	3	Rush	OT	NCPH	NCYE	0	0
18	3	Sugar Hill	1	NOBT	NRTJ	3	2
18	3	Sugar Hill	2	NOBT	NRTJ	4	6
18	3	Sugar Hill	OT	NOBT	NRTJ	0	0
18	3	Rush	1	NOBT	NRTJ	3	2
18	3	Rush	2	NOBT	NRTJ	4	2
18	3	Rush	OT	NOBT	NRTJ	0	0
18	4	Rush	1	NTBT	NRSP	2	4
18	4	Rush	2	NTBT	NRSP	3	3
18	4	Rush	OT	NTBT	NRSP	0	0
18	4	Catch-22	1	NTBT	NRSP	3	5
18	4	Catch-22	2	NTBT	NRSP	3	1
18	4	Catch-22	OT	NTBT	NRSP	7	2
18	4	Rush	1	NCT9	BHCP	2	3
18	4	Rush	2	NCT9	BHCP	5	6
18	4	Rush	OT	NCT9	BHCP	0	0
18	4	Catch-22	1	NCT9	BHCP	5	6
18	4	Catch-22	2	NCT9	BHCP	6	5
18	4	Catch-22	OT	NCT9	BHCP	1	3
18	4	Rush	1	NTCJ	NOBT	5	2
18	4	Rush	2	NTCJ	NOBT	5	2
18	4	Rush	OT	NTCJ	NOBT	0	0
18	4	Catch-22	1	NTCJ	NOBT	7	3
18	4	Catch-22	2	NTCJ	NOBT	3	1
18	4	Catch-22	OT	NTCJ	NOBT	0	0
18	4	Rush	1	N21J	NCPH	3	8
18	4	Rush	2	N21J	NCPH	7	2
18	4	Rush	OT	N21J	NCPH	1	6
18	4	Catch-22	1	N21J	NCPH	3	3
18	4	Catch-22	2	N21J	NCPH	2	3
18	4	Catch-22	OT	N21J	NCPH	0	0
18	4	Rush	1	NRTJ	NGFD	4	2
18	4	Rush	2	NRTJ	NGFD	6	3
18	4	Rush	OT	NRTJ	NGFD	0	0
18	4	Catch-22	1	NRTJ	NGFD	1	2
18	4	Catch-22	2	NRTJ	NGFD	4	5
18	4	Catch-22	OT	NRTJ	NGFD	0	0
18	4	Rush	1	NCYE	NPMG	3	7
18	4	Rush	2	NCYE	NPMG	4	5
18	4	Rush	OT	NCYE	NPMG	0	0
18	4	Catch-22	1	NCYE	NPMG	5	4
18	4	Catch-22	2	NCYE	NPMG	3	3
18	4	Catch-22	OT	NCYE	NPMG	0	0
18	5	Catch-22	1	NTBT	NOBT	4	4
18	5	Catch-22	2	NTBT	NOBT	1	5
18	5	Catch-22	OT	NTBT	NOBT	0	0
18	5	Jardim	1	NTBT	NOBT	4	6
